date,open,high,low,close,ticker
40031,"$10,266.01","$10,426.14","$10,266.01","$10,388.09",NIX
40030,"$10,405.05","$10,406.10","$10,252.53","$10,252.53",NIX
40029,"$10,438.40","$10,479.19","$10,358.48","$10,375.01",NIX
40028,"$10,355.23","$10,380.57","$10,322.00","$10,352.47",NIX
40025,"$10,275.14","$10,359.07","$10,259.57","$10,356.83",NIX
40024,"$10,155.71","$10,169.68","$10,067.51","$10,165.21",NIX
40023,"$10,035.91","$10,161.95","$10,035.91","$10,113.24",NIX
40022,"$10,116.89","$10,116.89","$10,049.63","$10,087.26",NIX
40021,"$10,020.87","$10,179.59","$10,015.11","$10,088.66",NIX
40018,"$9,909.40","$9,950.04","$9,863.87","$9,944.55",NIX
40017,"$9,712.10","$9,861.29","$9,703.84","$9,792.94",NIX
40016,"$9,642.79","$9,750.63","$9,608.77","$9,723.16",NIX
40015,"$9,512.52","$9,652.02","$9,508.92","$9,652.02",NIX
40011,"$9,413.86","$9,420.61","$9,360.59","$9,395.32",NIX
40010,"$9,393.98","$9,489.67","$9,317.11","$9,344.16",NIX
40009,"$9,307.45","$9,333.64","$9,250.73","$9,269.25",NIX
40008,"$9,173.14","$9,284.38","$9,166.63","$9,261.81",NIX
40007,"$9,242.13","$9,343.86","$9,050.33","$9,050.33",NIX
40004,"$9,338.76","$9,370.15","$9,265.24","$9,287.28",NIX
40003,"$9,342.33","$9,384.24","$9,291.06","$9,291.06",NIX
40002,"$9,548.81","$9,557.39","$9,407.98","$9,420.75",NIX
40001,"$9,713.62","$9,734.43","$9,619.68","$9,647.79",NIX
40000,"$9,738.49","$9,771.76","$9,650.75","$9,680.87",NIX
39997,"$9,751.69","$9,816.07","$9,691.16","$9,816.07",NIX
39996,"$9,993.77","$9,993.77","$9,869.54","$9,876.15",NIX
39995,"$9,889.34","$10,086.18","$9,874.00","$9,939.93",NIX
39994,"$9,896.56","$10,000.30","$9,894.95","$9,958.44",NIX
39993,"$9,866.28","$9,943.83","$9,748.73","$9,783.47",NIX
39990,"$9,852.92","$9,893.00","$9,793.95","$9,877.39",NIX
39989,"$9,628.18","$9,871.14","$9,619.02","$9,796.08",NIX
39988,"$9,596.78","$9,624.41","$9,534.24","$9,590.32",NIX
39987,"$9,695.76","$9,712.09","$9,511.45","$9,549.61",NIX
39986,"$9,788.07","$9,887.13","$9,763.37","$9,826.27",NIX
39983,"$9,757.85","$9,822.83","$9,703.87","$9,786.26",NIX
39982,"$9,778.35","$9,778.35","$9,649.83","$9,703.72",NIX
39981,"$9,705.73","$9,845.52","$9,705.73","$9,840.85",NIX
39980,"$9,914.40","$9,941.50","$9,752.88","$9,752.88",NIX
39979,"$10,126.55","$10,126.55","$10,029.59","$10,039.67",NIX
39976,"$10,088.21","$10,170.82","$10,050.96","$10,135.82",NIX
39975,"$9,992.98","$10,022.23","$9,958.98","$9,981.33",NIX
39974,"$9,833.64","$9,991.49","$9,813.77","$9,991.49",NIX
39973,"$9,824.17","$9,855.89","$9,755.81","$9,786.82",NIX
39972,"$9,829.28","$9,914.07","$9,816.17","$9,865.63",NIX
39969,"$9,752.51","$9,774.98","$9,719.14","$9,768.01",NIX
39968,"$9,690.93","$9,743.46","$9,654.45","$9,668.96",NIX
39967,"$9,723.82","$9,774.55","$9,718.70","$9,741.67",NIX
39966,"$9,774.55","$9,793.47","$9,704.31","$9,704.31",NIX
39965,"$9,517.49","$9,691.73","$9,491.26","$9,677.75",NIX
39962,"$9,478.21","$9,522.50","$9,426.52","$9,522.50",NIX
39961,"$9,353.33","$9,492.66","$9,353.33","$9,451.39",NIX
39960,"$9,426.62","$9,491.13","$9,411.54","$9,438.77",NIX
39959,"$9,364.22","$9,379.78","$9,231.93","$9,310.81",NIX
39958,"$9,245.95","$9,402.76","$9,245.95","$9,347.00",NIX
39955,"$9,156.14","$9,267.82","$9,126.69","$9,225.81",NIX
39954,"$9,280.35","$9,286.35","$9,189.92","$9,264.15",NIX
39953,"$9,372.72","$9,399.40","$9,311.61","$9,344.64",NIX
39952,"$9,172.56","$9,326.75","$9,166.97","$9,290.29",NIX
39951,"$9,167.05","$9,167.82","$8,997.74","$9,038.69",NIX
39948,"$9,150.21","$9,272.08","$9,140.90","$9,265.02",NIX
39947,"$9,212.30","$9,223.77","$9,052.41","$9,093.73",NIX
39946,"$9,305.79","$9,379.47","$9,278.89","$9,340.49",NIX
39945,"$9,358.25","$9,389.61","$9,298.61","$9,298.61",NIX
39944,"$9,460.72","$9,503.91","$9,342.75","$9,451.98",NIX
39941,"$9,351.40","$9,464.43","$9,349.57","$9,432.83",NIX
39940,"$9,102.35","$9,385.70","$9,100.11","$9,385.70",NIX
39934,"$8,848.84","$9,017.32","$8,827.13","$8,977.37",NIX
39933,"$8,615.45","$8,844.77","$8,615.45","$8,828.26",NIX
39931,"$8,678.28","$8,808.64","$8,493.77","$8,493.77",NIX
39930,"$8,783.34","$8,840.53","$8,648.51","$8,726.34",NIX
39927,"$8,832.10","$8,852.83","$8,694.92","$8,707.99",NIX
39926,"$8,776.94","$8,860.55","$8,647.80","$8,847.01",NIX
39925,"$8,777.53","$8,802.90","$8,683.27","$8,727.30",NIX
39924,"$8,802.09","$8,802.09","$8,612.76","$8,711.33",NIX
39923,"$8,899.59","$8,933.80","$8,813.72","$8,924.75",NIX
39920,"$8,854.33","$8,953.34","$8,834.63","$8,907.58",NIX
39919,"$8,848.43","$9,030.00","$8,720.62","$8,755.26",NIX
39918,"$8,777.68","$8,800.52","$8,681.03","$8,742.96",NIX
39917,"$8,955.90","$8,961.73","$8,749.92","$8,842.68",NIX
39916,"$8,930.35","$9,024.45","$8,888.10","$8,924.43",NIX
39913,"$9,041.23","$9,068.80","$8,856.69","$8,964.11",NIX
39912,"$8,665.16","$8,920.86","$8,664.26","$8,916.06",NIX
39911,"$8,746.73","$8,765.64","$8,556.75","$8,595.01",NIX
39910,"$8,838.66","$8,884.45","$8,778.92","$8,832.85",NIX
39909,"$8,856.84","$8,992.06","$8,812.36","$8,857.93",NIX
39906,"$8,814.10","$8,884.63","$8,697.17","$8,749.84",NIX
39905,"$8,453.73","$8,741.67","$8,449.87","$8,719.78",NIX
39904,"$8,173.36","$8,351.91","$8,084.62","$8,351.91",NIX
39903,"$8,199.43","$8,383.74","$8,088.45","$8,109.53",NIX
39902,"$8,621.85","$8,651.06","$8,236.08","$8,236.08",NIX
39899,"$8,711.72","$8,843.18","$8,626.97","$8,626.97",NIX
39898,"$8,430.22","$8,640.28","$8,383.99","$8,636.33",NIX
39897,"$8,499.69","$8,553.01","$8,392.56","$8,479.99",NIX
39896,"$8,334.68","$8,504.41","$8,297.27","$8,488.30",NIX
39895,"$7,943.14","$8,229.13","$7,922.55","$8,215.53",NIX
39891,"$8,017.93","$8,034.09","$7,902.49","$7,945.96",NIX
39890,"$8,006.86","$8,054.35","$7,895.28","$7,972.17",NIX
39889,"$7,767.34","$7,967.03","$7,723.94","$7,949.13",NIX
39888,"$7,630.20","$7,754.75","$7,630.20","$7,704.15",NIX
39885,"$7,301.12","$7,571.45","$7,300.87","$7,569.28",NIX
39884,"$7,320.45","$7,345.02","$7,198.25","$7,198.25",NIX
39883,"$7,165.39","$7,393.81","$7,161.85","$7,376.12",NIX
39882,"$7,059.77","$7,100.77","$7,021.28","$7,054.98",NIX
39881,"$7,191.13","$7,241.02","$7,028.49","$7,086.03",NIX
39878,"$7,328.29","$7,328.29","$7,167.07","$7,173.10",NIX
39877,"$7,336.02","$7,532.87","$7,336.02","$7,433.49",NIX
39876,"$7,146.71","$7,320.65","$7,104.63","$7,290.96",NIX
39875,"$7,177.79","$7,288.14","$7,088.47","$7,229.72",NIX
39874,"$7,454.28","$7,454.28","$7,234.96","$7,280.15",NIX
39871,"$7,463.42","$7,589.77","$7,414.40","$7,568.42",NIX
39870,"$7,470.60","$7,599.81","$7,433.06","$7,457.93",NIX
39869,"$7,368.44","$7,471.03","$7,330.44","$7,461.22",NIX
39868,"$7,266.68","$7,270.90","$7,155.16","$7,268.56",NIX
39867,"$7,314.30","$7,417.18","$7,209.43","$7,376.16",NIX
39864,"$7,544.07","$7,554.70","$7,382.33","$7,416.38",NIX
39863,"$7,604.22","$7,642.69","$7,537.56","$7,557.65",NIX
39862,"$7,539.96","$7,565.79","$7,479.18","$7,534.44",NIX
39861,"$7,690.13","$7,710.43","$7,615.94","$7,645.51",NIX
39860,"$7,732.68","$7,804.24","$7,694.73","$7,750.17",NIX
39857,"$7,789.35","$7,887.74","$7,730.27","$7,779.40",NIX
39856,"$7,842.53","$7,862.52","$7,685.68","$7,705.36",NIX
39854,"$8,066.94","$8,124.79","$7,917.27","$7,945.94",NIX
39853,"$8,178.07","$8,257.71","$7,969.03","$7,969.03",NIX
39850,"$8,054.27","$8,169.04","$8,033.24","$8,076.62",NIX
39849,"$7,985.53","$8,093.96","$7,901.04","$7,949.65",NIX
39848,"$7,897.24","$8,084.97","$7,863.65","$8,038.94",NIX
39847,"$7,862.95","$8,084.41","$7,800.80","$7,825.51",NIX
39846,"$7,908.51","$7,955.75","$7,795.27","$7,873.98",NIX
39843,"$8,142.88","$8,142.88","$7,922.39","$7,994.05",NIX
39842,"$8,201.16","$8,305.38","$8,138.99","$8,251.24",NIX
39841,"$8,052.25","$8,171.63","$7,936.59","$8,106.29",NIX
39840,"$7,782.90","$8,115.15","$7,782.07","$8,061.07",NIX
39839,"$7,714.26","$7,807.16","$7,671.04","$7,682.14",NIX
39836,"$7,965.41","$7,965.41","$7,745.25","$7,745.25",NIX
39835,"$7,988.30","$8,051.74","$7,809.89","$8,051.74",NIX
39834,"$7,949.96","$8,009.22","$7,829.30","$7,901.64",NIX
39833,"$8,187.14","$8,190.42","$7,962.46","$8,065.79",NIX
39832,"$8,318.26","$8,351.68","$8,221.84","$8,256.85",NIX
39829,"$8,125.20","$8,283.91","$8,067.47","$8,230.15",NIX
39828,"$8,309.38","$8,309.38","$7,997.73","$8,023.31",NIX
39827,"$8,425.75","$8,516.07","$8,359.16","$8,438.45",NIX
39826,"$8,732.63","$8,732.93","$8,405.50","$8,413.91",NIX
39822,"$8,932.71","$8,956.85","$8,773.20","$8,836.80",NIX
39821,"$9,143.21","$9,148.83","$8,876.42","$8,876.42",NIX
39820,"$9,133.80","$9,325.35","$9,106.05","$9,239.24",NIX
39819,"$9,130.01","$9,171.03","$9,029.94","$9,080.84",NIX
39818,"$8,991.21","$9,127.38","$8,987.36","$9,043.12",NIX
39812,"$8,716.28","$8,859.56","$8,702.95","$8,859.56",NIX
39811,"$8,726.31","$8,763.67","$8,638.60","$8,747.17",NIX
39808,"$8,642.14","$8,740.76","$8,611.36","$8,739.52",NIX
39807,"$8,531.51","$8,599.50","$8,531.16","$8,599.50",NIX
39806,"$8,630.25","$8,631.83","$8,476.69","$8,517.10",NIX
39804,"$8,602.50","$8,751.18","$8,593.76","$8,723.78",NIX
39801,"$8,640.22","$8,743.22","$8,570.56","$8,588.52",NIX
39800,"$8,565.16","$8,728.36","$8,534.84","$8,667.23",NIX
39799,"$8,658.22","$8,741.24","$8,425.66","$8,612.52",NIX
39798,"$8,608.40","$8,634.26","$8,471.24","$8,568.02",NIX
39797,"$8,349.85","$8,700.17","$8,349.85","$8,664.66",NIX
39794,"$8,599.12","$8,610.73","$8,087.99","$8,235.87",NIX
39793,"$8,642.26","$8,720.55","$8,519.11","$8,720.55",NIX
39792,"$8,376.00","$8,704.92","$8,376.00","$8,660.24",NIX
39791,"$8,362.37","$8,499.60","$8,314.85","$8,395.87",NIX
39790,"$7,970.69","$8,358.27","$7,959.01","$8,329.05",NIX
39787,"$7,975.05","$8,024.33","$7,908.65","$7,917.51",NIX
39786,"$8,030.20","$8,107.69","$7,849.84","$7,924.24",NIX
39785,"$7,965.31","$8,056.38","$7,889.82","$8,004.10",NIX
39784,"$8,266.32","$8,266.32","$7,863.69","$7,863.69",NIX
39783,"$8,464.36","$8,464.36","$8,307.28","$8,397.22",NIX
39780,"$8,400.05","$8,518.13","$8,336.57","$8,512.27",NIX
39779,"$8,311.24","$8,458.68","$8,300.49","$8,373.39",NIX
39778,"$8,229.72","$8,317.83","$8,149.56","$8,213.22",NIX
39777,"$8,026.06","$8,356.83","$8,025.69","$8,323.93",NIX
39773,"$7,600.35","$7,994.68","$7,406.18","$7,910.79",NIX
39772,"$8,149.77","$8,149.79","$7,703.04","$7,703.04",NIX
39771,"$8,309.35","$8,370.09","$8,115.71","$8,273.22",NIX
39770,"$8,415.60","$8,440.41","$8,302.24","$8,328.41",NIX
39769,"$8,366.88","$8,767.98","$8,218.82","$8,522.58",NIX
39766,"$8,378.13","$8,689.85","$8,378.13","$8,462.39",NIX
39765,"$8,564.47","$8,564.47","$8,148.30","$8,238.64",NIX
39764,"$8,694.91","$8,782.48","$8,574.20","$8,695.51",NIX
39763,"$8,965.29","$9,056.31","$8,704.56","$8,809.30",NIX
39762,"$8,711.99","$9,106.29","$8,711.99","$9,081.43",NIX
39759,"$8,774.49","$8,868.10","$8,266.09","$8,583.00",NIX
39758,"$9,373.65","$9,380.30","$8,806.71","$8,899.14",NIX
39757,"$9,224.05","$9,521.24","$9,216.30","$9,521.24",NIX
39756,"$8,702.77","$9,142.29","$8,699.77","$9,114.60",NIX
39752,"$8,958.22","$9,012.31","$8,576.98","$8,576.98",NIX
39751,"$8,269.71","$9,030.85","$8,269.71","$9,029.76",NIX
39750,"$7,741.52","$8,211.90","$7,741.52","$8,211.90",NIX
39749,"$7,143.34","$7,626.42","$6,994.90","$7,621.92",NIX
39748,"$7,568.36","$7,878.97","$7,141.27","$7,162.90",NIX
39745,"$8,391.04","$8,391.04","$7,647.07","$7,649.08",NIX
39744,"$8,547.79","$8,547.79","$8,016.61","$8,460.98",NIX
39743,"$9,198.14","$9,198.14","$8,674.69","$8,674.69",NIX
39742,"$9,139.26","$9,358.51","$9,135.41","$9,306.25",NIX
39741,"$8,775.24","$9,038.45","$8,687.70","$9,005.59",NIX
39738,"$8,579.57","$8,763.71","$8,539.51","$8,693.82",NIX
39737,"$9,400.85","$9,400.85","$8,458.45","$8,458.45",NIX
39736,"$9,390.50","$9,601.30","$9,269.49","$9,547.47",NIX
39735,"$8,407.94","$9,455.62","$8,407.94","$9,447.57",NIX
39731,"$9,016.34","$9,016.34","$8,115.41","$8,276.43",NIX
39730,"$9,168.16","$9,443.45","$9,100.93","$9,157.49",NIX
39729,"$10,011.64","$10,011.64","$9,159.81","$9,203.32",NIX
39728,"$10,328.54","$10,363.14","$9,916.21","$10,155.90",NIX
39727,"$10,817.27","$10,839.50","$10,374.38","$10,473.09",NIX
39724,"$11,052.10","$11,099.73","$10,938.14","$10,938.14",NIX
39723,"$11,423.13","$11,452.39","$11,143.79","$11,154.76",NIX
39722,"$11,396.61","$11,456.64","$11,314.28","$11,368.26",NIX
39721,"$11,565.70","$11,565.70","$11,160.83","$11,259.86",NIX
39720,"$11,883.25","$12,062.67","$11,721.05","$11,743.61",NIX
39717,"$12,026.34","$12,082.64","$11,788.73","$11,893.16",NIX
39716,"$11,925.71","$12,025.41","$11,835.28","$12,006.53",NIX
39715,"$12,031.98","$12,115.03","$11,904.60","$12,115.03",NIX
39713,"$12,037.89","$12,263.95","$12,037.89","$12,090.59",NIX
39710,"$11,631.60","$11,920.86","$11,615.20","$11,920.86",NIX
39709,"$11,576.94","$11,577.88","$11,301.46","$11,489.30",NIX
39708,"$11,737.62","$11,880.03","$11,708.70","$11,749.79",NIX
39707,"$12,028.45","$12,028.45","$11,551.40","$11,609.72",NIX
39703,"$12,256.78","$12,277.57","$12,059.09","$12,214.76",NIX
39702,"$12,237.52","$12,259.02","$12,081.51","$12,102.50",NIX
39701,"$12,249.14","$12,404.67","$12,159.97","$12,346.63",NIX
39700,"$12,529.96","$12,529.96","$12,335.74","$12,400.65",NIX
39699,"$12,359.93","$12,671.76","$12,352.35","$12,624.46",NIX
39696,"$12,385.65","$12,385.65","$12,163.33","$12,212.23",NIX
39695,"$12,627.64","$12,660.57","$12,514.26","$12,557.66",NIX
39694,"$12,703.36","$12,767.50","$12,647.29","$12,689.59",NIX
39693,"$12,779.89","$12,920.52","$12,491.07","$12,609.47",NIX
39692,"$12,936.81","$12,940.55","$12,834.18","$12,834.18",NIX
39689,"$12,925.45","$13,079.37","$12,918.49","$13,072.87",NIX
39688,"$12,827.72","$12,847.46","$12,718.53","$12,768.25",NIX
39687,"$12,734.39","$12,783.63","$12,681.98","$12,752.96",NIX
39686,"$12,711.03","$12,801.21","$12,656.09","$12,778.71",NIX
39685,"$12,797.54","$12,949.33","$12,797.54","$12,878.66",NIX
39682,"$12,727.37","$12,732.69","$12,631.94","$12,666.04",NIX
39681,"$12,885.34","$12,885.34","$12,723.83","$12,752.21",NIX
39680,"$12,753.98","$12,923.66","$12,753.98","$12,851.69",NIX
39679,"$13,016.50","$13,016.50","$12,782.10","$12,865.05",NIX
39678,"$12,971.49","$13,270.37","$12,934.22","$13,165.45",NIX
39675,"$12,991.91","$13,029.58","$12,952.21","$13,019.41",NIX
39674,"$12,942.61","$13,090.68","$12,926.98","$12,956.80",NIX
39673,"$13,205.64","$13,205.64","$12,953.34","$13,023.05",NIX
39672,"$13,397.99","$13,420.10","$13,276.15","$13,303.60",NIX
39671,"$13,259.46","$13,468.81","$13,259.46","$13,430.91",NIX
39668,"$13,026.53","$13,259.73","$12,962.82","$13,168.41",NIX
39667,"$13,257.99","$13,257.99","$13,034.15","$13,124.99",NIX
39666,"$13,059.43","$13,295.51","$13,048.97","$13,254.89",NIX
39665,"$12,957.01","$13,049.58","$12,893.34","$12,914.66",NIX
39664,"$13,083.28","$13,113.94","$12,910.17","$12,933.18",NIX
39661,"$13,276.57","$13,294.17","$13,039.21","$13,094.59",NIX
39660,"$13,410.40","$13,467.67","$13,256.38","$13,376.81",NIX
39659,"$13,267.37","$13,372.28","$13,264.08","$13,367.79",NIX
39658,"$13,220.33","$13,220.33","$13,018.22","$13,159.45",NIX
39657,"$13,407.36","$13,468.94","$13,327.12","$13,353.78",NIX
39654,"$13,452.37","$13,469.83","$13,324.22","$13,334.76",NIX
39653,"$13,411.28","$13,603.31","$13,393.57","$13,603.31",NIX
39652,"$13,259.65","$13,388.63","$13,238.55","$13,312.93",NIX
39651,"$12,944.56","$13,184.96","$12,921.02","$13,184.96",NIX
39647,"$12,976.22","$12,999.64","$12,762.33","$12,803.70",NIX
39646,"$12,889.80","$12,929.74","$12,852.93","$12,887.95",NIX
39645,"$12,725.12","$12,815.40","$12,671.34","$12,760.80",NIX
39644,"$12,902.13","$12,902.13","$12,715.81","$12,754.56",NIX
39643,"$13,022.29","$13,185.90","$12,969.93","$13,010.16",NIX
39640,"$13,063.50","$13,164.10","$12,918.22","$13,039.69",NIX
39639,"$12,934.31","$13,139.85","$12,930.32","$13,067.21",NIX
39638,"$13,169.89","$13,284.65","$13,038.77","$13,052.13",NIX
39637,"$13,286.50","$13,294.97","$12,984.54","$13,033.10",NIX
39636,"$13,212.80","$13,409.30","$13,169.55","$13,360.04",NIX
39633,"$13,285.49","$13,288.55","$13,135.46","$13,237.89",NIX
39632,"$13,161.78","$13,326.95","$13,118.89","$13,265.40",NIX
39631,"$13,489.87","$13,489.87","$13,247.05","$13,286.37",NIX
39630,"$13,514.86","$13,576.41","$13,448.35","$13,463.20",NIX
39629,"$13,584.51","$13,598.48","$13,454.28","$13,481.38",NIX
39626,"$13,605.26","$13,605.56","$13,453.35","$13,544.36",NIX
39625,"$13,845.41","$13,950.56","$13,798.05","$13,822.32",NIX
39624,"$13,820.78","$13,833.23","$13,635.68","$13,829.92",NIX
39623,"$13,766.28","$13,877.49","$13,738.39","$13,849.56",NIX
39622,"$13,769.44","$13,920.75","$13,667.84","$13,857.47",NIX
39619,"$14,171.02","$14,190.00","$13,903.21","$13,942.08",NIX
39618,"$14,324.71","$14,324.71","$14,069.16","$14,130.17",NIX
39617,"$14,301.36","$14,469.99","$14,301.36","$14,452.82",NIX
39616,"$14,387.00","$14,387.00","$14,299.67","$14,348.37",NIX
39615,"$14,118.23","$14,369.09","$14,103.50","$14,354.37",NIX
39612,"$14,011.12","$14,041.34","$13,810.38","$13,973.73",NIX
39611,"$14,010.32","$14,010.32","$13,826.07","$13,888.60",NIX
39610,"$14,137.54","$14,194.48","$13,993.57","$14,183.48",NIX
39609,"$14,281.36","$14,308.89","$13,983.56","$14,021.17",NIX
39608,"$14,275.34","$14,278.84","$14,117.79","$14,181.38",NIX
39605,"$14,530.36","$14,601.27","$14,489.44","$14,489.44",NIX
39604,"$14,392.59","$14,392.59","$14,262.02","$14,341.12",NIX
39603,"$14,270.07","$14,435.57","$14,250.11","$14,435.57",NIX
39602,"$14,275.61","$14,289.47","$14,127.75","$14,209.17",NIX
39601,"$14,342.96","$14,461.03","$14,189.97","$14,440.14",NIX
39598,"$14,195.66","$14,366.63","$14,192.17","$14,338.54",NIX
39597,"$13,832.65","$14,147.89","$13,832.65","$14,124.47",NIX
39596,"$13,937.14","$13,979.39","$13,665.57","$13,709.44",NIX
39595,"$13,750.82","$13,931.23","$13,750.82","$13,893.31",NIX
39594,"$13,875.98","$13,883.51","$13,670.92","$13,690.19",NIX
39591,"$13,945.10","$14,157.24","$13,925.38","$14,012.20",NIX
39590,"$13,772.65","$13,984.81","$13,658.02","$13,978.46",NIX
39589,"$14,002.52","$14,041.24","$13,847.18","$13,926.30",NIX
39588,"$14,220.12","$14,286.67","$14,121.92","$14,160.09",NIX
39587,"$14,294.52","$14,343.19","$14,219.08","$14,269.61",NIX
39584,"$14,363.62","$14,392.53","$14,194.91","$14,219.48",NIX
39583,"$14,167.02","$14,352.84","$14,167.02","$14,251.74",NIX
39582,"$13,961.96","$14,121.94","$13,877.40","$14,118.55",NIX
39581,"$13,814.39","$13,976.92","$13,734.50","$13,953.73",NIX
39580,"$13,565.91","$13,793.41","$13,540.68","$13,743.36",NIX
39577,"$13,941.30","$13,946.51","$13,639.99","$13,655.34",NIX
39576,"$14,008.19","$14,036.31","$13,930.28","$13,943.26",NIX
39575,"$14,147.57","$14,208.67","$14,022.79","$14,102.48",NIX
39570,"$13,944.26","$14,072.92","$13,944.26","$14,049.26",NIX
39569,"$13,802.59","$13,884.63","$13,727.07","$13,766.86",NIX
39568,"$13,802.94","$13,976.10","$13,766.24","$13,849.99",NIX
39566,"$13,907.97","$14,003.28","$13,745.61","$13,894.37",NIX
39563,"$13,614.53","$13,886.37","$13,614.53","$13,863.47",NIX
39562,"$13,613.83","$13,654.78","$13,497.16","$13,540.87",NIX
39561,"$13,455.56","$13,717.05","$13,449.04","$13,579.16",NIX
39560,"$13,587.51","$13,608.17","$13,519.12","$13,547.82",NIX
39559,"$13,639.85","$13,739.44","$13,639.77","$13,696.55",NIX
39556,"$13,426.26","$13,485.04","$13,323.74","$13,476.45",NIX
39555,"$13,315.83","$13,495.94","$13,313.06","$13,398.30",NIX
39554,"$13,130.66","$13,222.43","$13,112.07","$13,146.13",NIX
39553,"$12,952.65","$13,052.82","$12,875.92","$12,990.58",NIX
39552,"$13,132.67","$13,132.67","$12,858.63","$12,917.51",NIX
39549,"$13,061.77","$13,329.40","$13,040.35","$13,323.73",NIX
39548,"$13,029.81","$13,062.46","$12,898.49","$12,945.30",NIX
39547,"$13,295.16","$13,348.38","$12,998.54","$13,111.89",NIX
39546,"$13,373.96","$13,402.91","$13,225.76","$13,250.43",NIX
39545,"$13,240.56","$13,485.90","$13,228.86","$13,450.23",NIX
39542,"$13,286.35","$13,360.81","$13,220.00","$13,293.22",NIX
39541,"$13,190.16","$13,389.90","$13,137.10","$13,389.90",NIX
39540,"$12,836.41","$13,189.36","$12,836.41","$13,189.36",NIX
39539,"$12,539.80","$12,779.14","$12,521.84","$12,656.42",NIX
39538,"$12,709.28","$12,709.28","$12,430.63","$12,525.54",NIX
39535,"$12,594.34","$12,874.45","$12,507.68","$12,820.47",NIX
39534,"$12,618.42","$12,621.56","$12,475.88","$12,604.58",NIX
39533,"$12,648.97","$12,711.78","$12,591.01","$12,706.63",NIX
39532,"$12,639.74","$12,791.24","$12,572.77","$12,745.22",NIX
39531,"$12,473.06","$12,582.46","$12,438.20","$12,480.09",NIX
39528,"$12,331.64","$12,496.41","$12,308.03","$12,482.57",NIX
39526,"$12,142.33","$12,374.75","$12,142.33","$12,260.44",NIX
39525,"$11,828.99","$11,995.06","$11,793.60","$11,964.16",NIX
39524,"$12,089.03","$12,132.69","$11,691.00","$11,787.51",NIX
39521,"$12,509.81","$12,582.57","$12,167.09","$12,241.60",NIX
39520,"$12,741.26","$12,772.37","$12,351.72","$12,433.44",NIX
39519,"$12,841.88","$13,071.22","$12,799.42","$12,861.13",NIX
39518,"$12,392.31","$12,674.89","$12,352.79","$12,658.28",NIX
39517,"$12,716.84","$12,777.07","$12,527.07","$12,532.13",NIX
39514,"$13,024.61","$13,024.61","$12,744.52","$12,782.80",NIX
39513,"$13,068.89","$13,365.22","$13,050.55","$13,215.42",NIX
39512,"$12,973.03","$13,044.01","$12,919.81","$12,972.06",NIX
39511,"$13,080.29","$13,110.39","$12,883.07","$12,992.28",NIX
39510,"$13,412.87","$13,413.63","$12,992.18","$12,992.18",NIX
39507,"$13,735.44","$13,738.56","$13,533.25","$13,603.02",NIX
39506,"$13,877.88","$13,962.30","$13,794.71","$13,925.51",NIX
39505,"$14,007.32","$14,105.47","$13,956.44","$14,031.30",NIX
39504,"$14,036.89","$14,053.85","$13,803.46","$13,824.72",NIX
39503,"$13,612.31","$13,969.18","$13,612.31","$13,914.57",NIX
39500,"$13,530.19","$13,540.62","$13,378.72","$13,500.46",NIX
39499,"$13,462.72","$13,783.97","$13,439.59","$13,688.28",NIX
39498,"$13,729.75","$13,729.75","$13,310.37","$13,310.37",NIX
39497,"$13,761.76","$13,853.21","$13,691.88","$13,757.91",NIX
39496,"$13,627.31","$13,822.45","$13,627.31","$13,635.40",NIX
39493,"$13,508.53","$13,666.68","$13,356.39","$13,622.56",NIX
39492,"$13,254.59","$13,626.45","$13,251.86","$13,626.45",NIX
39491,"$13,162.95","$13,240.26","$13,036.62","$13,068.30",NIX
39490,"$12,998.87","$13,138.28","$12,923.42","$13,021.96",NIX
39486,"$13,143.08","$13,279.52","$12,997.88","$13,017.24",NIX
39485,"$13,077.25","$13,244.19","$12,972.55","$13,207.15",NIX
39484,"$13,548.53","$13,552.19","$13,099.24","$13,099.24",NIX
39483,"$13,806.17","$13,821.92","$13,665.64","$13,745.50",NIX
39482,"$13,642.60","$13,889.24","$13,642.60","$13,859.70",NIX
39479,"$13,517.74","$13,648.39","$13,444.08","$13,497.16",NIX
39478,"$13,227.48","$13,622.68","$13,154.77","$13,592.47",NIX
39477,"$13,500.52","$13,514.13","$13,271.13","$13,345.03",NIX
39476,"$13,246.69","$13,506.81","$13,224.66","$13,478.86",NIX
39475,"$13,482.84","$13,501.86","$13,087.91","$13,087.91",NIX
39472,"$13,258.77","$13,647.16","$13,248.89","$13,629.16",NIX
39471,"$12,952.50","$13,134.77","$12,952.50","$13,092.78",NIX
39470,"$12,756.31","$13,063.78","$12,619.78","$12,829.06",NIX
39469,"$13,125.23","$13,125.23","$12,572.68","$12,573.05",NIX
39468,"$13,701.43","$13,704.65","$13,320.51","$13,325.94",NIX
39465,"$13,577.50","$13,902.64","$13,365.32","$13,861.29",NIX
39464,"$13,596.38","$13,803.08","$13,472.45","$13,783.45",NIX
39463,"$13,796.73","$13,841.93","$13,500.59","$13,504.51",NIX
39462,"$14,134.91","$14,224.00","$13,915.15","$13,972.63",NIX
39458,"$14,419.43","$14,447.49","$14,096.54","$14,110.79",NIX
39457,"$14,546.32","$14,584.73","$14,388.11","$14,388.11",NIX
39456,"$14,364.71","$14,602.65","$14,271.57","$14,599.16",NIX
