intdate,ri,cpi,gdp,inf,unp,dji_open,dji_open_lag30,dji_open_lag90,dji_open_lag365,dji_close,dji_close_lag30,dji_close_lag90,dji_close_lag365,dji_high,dji_high_lag30,dji_high_lag90,dji_high_lag365,dji_low,dji_low_lag30,dji_low_lag90,dji_low_lag365
19950608,t,64.29918529,,2.80541969,,4458.57000000,-158.74000000,-626.49000000,-664.80000000,4458.57000000,-158.74000000,-626.49000000,-664.80000000,4492.12000000,-167.39000000,-610.92000000,-678.79000000,4431.59000000,-164.27000000,-637.19000000,-665.49000000
19950609,t,64.29918529,,2.80541969,,4423.99000000,-109.29000000,-580.13000000,-629.66000000,4423.99000000,-109.29000000,-580.13000000,-629.66000000,4466.87000000,-131.77000000,-594.75000000,-647.95000000,4394.59000000,-125.54000000,-585.05000000,-630.16000000
19950612,t,64.29918529,,2.80541969,,4446.46000000,-125.19000000,-598.90000000,-670.58000000,4446.46000000,-125.19000000,-598.90000000,-670.58000000,4482.09000000,-133.15000000,-595.84000000,-675.75000000,4415.69000000,-144.91000000,-606.48000000,-655.73000000
19950613,t,64.29918529,,2.80541969,,4484.51000000,-168.43000000,-613.74000000,-730.42000000,4484.51000000,-168.43000000,-613.74000000,-730.42000000,4504.91000000,-152.17000000,-620.68000000,-700.80000000,4440.24000000,-161.51000000,-611.86000000,-695.09000000
19950614,t,64.29918529,,2.80541969,,4491.08000000,-162.20000000,-562.44000000,-734.48000000,4491.08000000,-162.20000000,-562.44000000,-734.48000000,4510.79000000,-162.54000000,-551.19000000,-720.09000000,4449.23000000,-160.81000000,-573.07000000,-733.99000000
19950615,t,64.29918529,,2.80541969,,4496.27000000,-123.12000000,-558.54000000,-712.37000000,4496.27000000,-123.12000000,-558.54000000,-712.37000000,4527.74000000,-135.23000000,-563.43000000,-729.49000000,4466.87000000,-154.59000000,-566.83000000,-747.98000000
19950616,t,64.29918529,,2.80541969,,4510.79000000,-151.13000000,-573.40000000,-711.97000000,4510.79000000,-151.13000000,-573.40000000,-711.97000000,4533.96000000,-107.55000000,-573.69000000,-712.63000000,4482.43000000,-152.51000000,-574.98000000,-732.02000000
19950619,t,64.29918529,,2.80541969,,4553.68000000,-210.28000000,-618.31000000,-749.80000000,4553.68000000,-210.28000000,-618.31000000,-749.80000000,4577.19000000,-187.44000000,-609.52000000,-733.35000000,4498.69000000,-188.14000000,-589.56000000,-727.17000000
19950620,t,64.29918529,,2.80541969,,4550.56000000,-166.69000000,-617.88000000,-729.79000000,4550.56000000,-166.69000000,-617.88000000,-729.79000000,4587.22000000,-180.18000000,-619.89000000,-745.07000000,4497.99000000,-181.56000000,-593.23000000,-719.16000000
19950621,t,64.29918529,,2.80541969,,4547.10000000,-156.32000000,-608.03000000,-681.59000000,4547.10000000,-156.32000000,-608.03000000,-681.59000000,4583.07000000,-161.85000000,-620.11000000,-708.55000000,4517.02000000,-157.02000000,-608.56000000,-712.30000000
19950622,t,64.29918529,,2.80541969,,4589.64000000,-185.02000000,-635.43000000,-739.33000000,4589.64000000,-185.02000000,-635.43000000,-739.33000000,4614.20000000,-173.96000000,-639.46000000,-728.99000000,4535.35000000,-187.80000000,-614.78000000,-712.33000000
19950623,t,64.29918529,,2.80541969,,4585.84000000,-174.65000000,-627.59000000,-737.21000000,4585.84000000,-174.65000000,-627.59000000,-737.21000000,4609.70000000,-163.58000000,-624.87000000,-733.21000000,4549.18000000,-183.99000000,-618.52000000,-739.39000000
19950626,t,64.29918529,,2.80541969,,4551.25000000,-120.69000000,-565.08000000,-708.82000000,4551.25000000,-120.69000000,-565.08000000,-708.82000000,4600.02000000,-136.95000000,-580.87000000,-735.35000000,4536.38000000,-165.31000000,-598.65000000,-728.00000000
19950627,t,64.29918529,,2.80541969,,4542.61000000,-105.14000000,-555.09000000,-675.41000000,4542.61000000,-105.14000000,-555.09000000,-675.41000000,4592.41000000,-123.47000000,-581.34000000,-700.45000000,4511.48000000,-112.74000000,-563.32000000,-680.86000000
19950628,t,64.29918529,,2.80541969,,4556.79000000,-121.74000000,-603.25000000,-686.50000000,4556.79000000,-121.74000000,-603.25000000,-686.50000000,4587.22000000,-123.12000000,-585.23000000,-690.47000000,4512.87000000,-104.79000000,-575.82000000,-679.16000000
19950629,t,64.29918529,,2.80541969,,4550.56000000,-127.96000000,-586.59000000,-680.27000000,4550.56000000,-127.96000000,-586.59000000,-680.27000000,4592.76000000,-140.07000000,-602.88000000,-687.57000000,4510.45000000,-123.82000000,-579.79000000,-669.70000000
19950630,t,64.29918529,,2.80541969,,4556.10000000,-215.46000000,-583.05000000,-671.73000000,4556.10000000,-215.46000000,-583.05000000,-671.73000000,4606.24000000,-179.83000000,-603.92000000,-696.27000000,4513.90000000,-182.95000000,-569.44000000,-674.56000000
19950703,t,64.38356742,7683.125,2.80541969,,4585.15000000,-243.82000000,-581.82000000,-693.19000000,4585.15000000,-243.82000000,-581.82000000,-693.19000000,4594.83000000,-226.18000000,-560.21000000,-679.23000000,4536.04000000,-248.66000000,-556.59000000,-678.13000000
19950705,t,64.38356742,7683.125,2.80541969,,4615.23000000,-219.60000000,-603.49000000,-700.75000000,4615.23000000,-219.60000000,-603.49000000,-700.75000000,4652.24000000,-236.21000000,-618.63000000,-718.91000000,4561.63000000,-223.76000000,-587.57000000,-686.27000000
19950706,t,64.38356742,7683.125,2.80541969,,4664.00000000,-227.56000000,-675.43000000,-751.21000000,4664.00000000,-227.56000000,-675.43000000,-751.21000000,4681.98000000,-230.33000000,-648.79000000,-734.30000000,4587.91000000,-215.45000000,-621.13000000,-705.80000000
19950707,t,64.38356742,7683.125,2.80541969,,4702.73000000,-264.57000000,-691.68000000,-807.39000000,4702.73000000,-264.57000000,-691.68000000,-807.39000000,4740.77000000,-260.07000000,-719.34000000,-803.22000000,4628.38000000,-237.60000000,-660.90000000,-764.56000000
19950710,t,64.38356742,7683.125,2.80541969,,4702.39000000,-290.16000000,-707.59000000,-794.39000000,4702.39000000,-290.16000000,-707.59000000,-794.39000000,4747.69000000,-296.38000000,-714.50000000,-812.95000000,4670.91000000,-295.00000000,-710.35000000,-807.09000000
19950711,t,64.38356742,7683.125,2.80541969,,4680.60000000,-311.60000000,-700.67000000,-754.30000000,4680.60000000,-311.60000000,-700.67000000,-754.30000000,4724.52000000,-300.88000000,-714.85000000,-773.18000000,4647.74000000,-308.83000000,-700.67000000,-770.97000000
19950712,t,64.38356742,7683.125,2.80541969,,4727.29000000,-348.61000000,-737.68000000,-781.86000000,4727.29000000,-348.61000000,-737.68000000,-781.86000000,4747.00000000,-334.08000000,-742.17000000,-775.11000000,4654.66000000,-320.25000000,-708.63000000,-735.12000000
19950713,t,64.38356742,7683.125,2.80541969,,4727.48000000,-262.34000000,-729.92000000,-749.12000000,4727.48000000,-262.34000000,-729.92000000,-749.12000000,4766.58000000,-298.67000000,-750.69000000,-763.74000000,4676.06000000,-315.36000000,-731.75000000,-738.79000000
19950714,t,64.38356742,7683.125,2.80541969,,4708.82000000,-236.07000000,-746.19000000,-744.81000000,4708.82000000,-236.07000000,-746.19000000,-744.81000000,4736.99000000,-237.27000000,-727.32000000,-738.93000000,4664.79000000,-243.23000000,-729.48000000,-726.67000000
19950717,t,64.38356742,7683.125,2.80541969,,4736.29000000,-291.90000000,-757.06000000,-760.75000000,4736.29000000,-291.90000000,-757.06000000,-760.75000000,4767.63000000,-271.36000000,-765.22000000,-769.85000000,4681.35000000,-275.00000000,-736.70000000,-744.08000000
19950718,t,64.38356742,7683.125,2.80541969,,4686.28000000,-209.73000000,-702.89000000,-718.62000000,4686.28000000,-209.73000000,-702.89000000,-718.62000000,4734.53000000,-224.08000000,-723.13000000,-739.01000000,4648.24000000,-230.48000000,-694.25000000,-715.47000000
19950719,t,64.38356742,7683.125,2.80541969,,4628.87000000,-143.67000000,-593.26000000,-757.45000000,4628.87000000,-143.67000000,-593.26000000,-757.45000000,4698.60000000,-178.13000000,-643.63000000,-718.84000000,4530.26000000,-83.80000000,-552.06000000,-672.63000000
19950720,t,64.38356742,7683.125,2.80541969,,4641.55000000,-179.52000000,-616.32000000,-735.23000000,4641.55000000,-179.52000000,-616.32000000,-735.23000000,4684.52000000,-186.87000000,-623.67000000,-761.04000000,4578.51000000,-146.22000000,-579.22000000,-737.76000000
19950721,t,64.38356742,7683.125,2.80541969,,4641.55000000,-182.98000000,-592.80000000,-735.52000000,4641.55000000,-182.98000000,-592.80000000,-735.52000000,4676.06000000,-183.94000000,-588.92000000,-724.72000000,4596.82000000,-165.23000000,-581.96000000,-723.15000000
19950724,t,64.38356742,7683.125,2.80541969,,4668.67000000,-244.68000000,-630.30000000,-736.75000000,4668.67000000,-244.68000000,-630.30000000,-736.75000000,4701.42000000,-234.55000000,-631.23000000,-744.45000000,4620.42000000,-225.83000000,-611.79000000,-732.68000000
19950725,t,64.38356742,7683.125,2.80541969,,4714.45000000,-267.99000000,-645.30000000,-819.11000000,4714.45000000,-267.99000000,-645.30000000,-819.11000000,4743.69000000,-261.60000000,-647.91000000,-790.10000000,4651.76000000,-236.07000000,-629.99000000,-768.80000000
19950726,t,64.38356742,7683.125,2.80541969,,4707.06000000,-222.55000000,-633.41000000,-812.28000000,4707.06000000,-222.55000000,-633.41000000,-812.28000000,4750.73000000,-245.82000000,-649.07000000,-829.78000000,4665.15000000,-224.91000000,-620.21000000,-809.21000000
19950727,t,64.38356742,7683.125,2.80541969,,4732.77000000,-241.69000000,-649.09000000,-828.71000000,4732.77000000,-241.69000000,-649.09000000,-828.71000000,4767.99000000,-257.20000000,-652.84000000,-832.13000000,4691.56000000,-242.33000000,-640.39000000,-817.89000000
19950728,t,64.38356742,7683.125,2.80541969,,4715.51000000,-219.24000000,-642.90000000,-787.24000000,4715.51000000,-219.24000000,-642.90000000,-787.24000000,4762.70000000,-234.96000000,-640.29000000,-812.20000000,4686.28000000,-219.41000000,-639.61000000,-794.88000000
19950731,t,64.38356742,7683.125,2.80541969,,4708.47000000,-197.68000000,-625.48000000,-771.20000000,4708.47000000,-197.68000000,-625.48000000,-771.20000000,4753.55000000,-219.59000000,-646.01000000,-788.70000000,4671.13000000,-188.70000000,-632.06000000,-764.81000000
19950801,t,64.51014062,,2.80541969,,4700.37000000,-146.69000000,-612.54000000,-777.73000000,4700.37000000,-146.69000000,-612.54000000,-777.73000000,4742.98000000,-165.79000000,-635.09000000,-767.16000000,4648.59000000,-149.90000000,-602.26000000,-754.38000000
19950802,t,64.51014062,,2.80541969,,4690.15000000,-139.59000000,-551.48000000,-802.69000000,4690.15000000,-139.59000000,-551.48000000,-802.69000000,4772.56000000,-185.34000000,-617.29000000,-840.64000000,4667.96000000,-169.97000000,-580.82000000,-798.23000000
19950803,t,64.51014062,,2.80541969,,4701.42000000,-154.32000000,-544.08000000,-789.76000000,4701.42000000,-154.32000000,-544.08000000,-789.76000000,4720.44000000,-137.37000000,-543.04000000,-791.61000000,4632.04000000,-115.02000000,-518.96000000,-758.65000000
19950804,t,64.51014062,,2.80541969,,4683.46000000,-93.82000000,-531.65000000,-791.78000000,4683.46000000,-93.82000000,-531.65000000,-791.78000000,4728.54000000,-114.34000000,-552.52000000,-797.18000000,4660.57000000,-125.22000000,-539.89000000,-787.74000000
19950807,t,64.51014062,,2.80541969,,4693.32000000,-107.48000000,-532.52000000,-853.42000000,4693.32000000,-107.48000000,-532.52000000,-853.42000000,4727.84000000,-118.14000000,-514.13000000,-832.22000000,4667.26000000,-118.08000000,-545.54000000,-843.40000000
19950808,t,64.51014062,,2.80541969,,4693.32000000,-142.07000000,-520.76000000,-854.54000000,4693.32000000,-142.07000000,-520.76000000,-854.54000000,4722.55000000,-122.53000000,-509.18000000,-853.66000000,4654.23000000,-117.85000000,-525.94000000,-842.47000000
19950809,t,64.51014062,,2.80541969,,4671.49000000,-128.88000000,-513.80000000,-839.47000000,4671.49000000,-128.88000000,-513.80000000,-839.47000000,4712.34000000,-119.93000000,-518.34000000,-837.82000000,4649.30000000,-137.82000000,-549.02000000,-831.35000000
19950810,t,64.51014062,,2.80541969,,4643.66000000,-86.87000000,-475.25000000,-834.43000000,4643.66000000,-86.87000000,-475.25000000,-834.43000000,4698.96000000,-111.74000000,-496.66000000,-850.62000000,4621.47000000,-108.60000000,-491.79000000,-848.54000000
19950811,t,64.51014062,,2.80541969,,4618.30000000,-67.74000000,-416.69000000,-786.56000000,4618.30000000,-67.74000000,-416.69000000,-786.56000000,4659.51000000,-66.75000000,-438.53000000,-814.26000000,4584.85000000,-74.40000000,-430.62000000,-843.16000000
19950814,t,64.51014062,,2.80541969,,4659.86000000,-103.76000000,-459.29000000,-835.44000000,4659.86000000,-103.76000000,-459.29000000,-835.44000000,4677.12000000,-70.88000000,-447.50000000,-814.99000000,4601.75000000,-87.85000000,-435.42000000,-817.01000000
19950815,t,64.51014062,,2.80541969,,4640.84000000,-55.69000000,-435.43000000,-808.54000000,4640.84000000,-55.69000000,-435.43000000,-808.54000000,4672.89000000,-78.06000000,-433.58000000,-804.85000000,4602.10000000,-66.06000000,-422.97000000,-801.60000000
19950816,t,64.51014062,,2.80541969,,4639.08000000,-23.85000000,-446.46000000,-782.86000000,4639.08000000,-23.85000000,-446.46000000,-782.86000000,4673.60000000,-21.36000000,-446.74000000,-791.20000000,4593.30000000,-31.67000000,-439.07000000,-768.59000000
19950817,t,64.51014062,,2.80541969,,4630.63000000,33.37000000,-432.48000000,-778.91000000,4630.63000000,33.37000000,-432.48000000,-778.91000000,4659.16000000,22.82000000,-439.22000000,-777.61000000,4587.66000000,0.25000000,-423.75000000,-765.21000000
19950818,t,64.51014062,,2.80541969,,4617.60000000,85.13000000,-430.52000000,-764.19000000,4617.60000000,85.13000000,-430.52000000,-764.19000000,4665.15000000,75.62000000,-435.18000000,-790.63000000,4597.88000000,30.50000000,-429.82000000,-779.93000000
19950821,t,64.51014062,,2.80541969,,4614.78000000,87.61000000,-416.97000000,-784.16000000,4614.78000000,87.61000000,-416.97000000,-784.16000000,4676.42000000,71.27000000,-454.75000000,-810.91000000,4593.65000000,77.26000000,-430.08000000,-792.02000000
19950822,t,64.51014062,,2.80541969,,4620.42000000,60.18000000,-412.24000000,-757.72000000,4620.42000000,60.18000000,-412.24000000,-757.72000000,4646.13000000,78.39000000,-402.67000000,-773.30000000,4580.62000000,67.12000000,-406.68000000,-773.93000000
19950823,t,64.51014062,,2.80541969,,4584.85000000,142.44000000,-389.47000000,-721.87000000,4584.85000000,142.44000000,-389.47000000,-721.87000000,4636.27000000,110.73000000,-376.21000000,-742.06000000,4571.81000000,82.85000000,-397.18000000,-735.85000000
19950824,t,64.51014062,,2.80541969,,4580.62000000,146.86000000,-401.49000000,-731.03000000,4580.62000000,146.86000000,-401.49000000,-731.03000000,4618.30000000,148.28000000,-396.63000000,-729.84000000,4552.80000000,123.26000000,-400.65000000,-725.95000000
19950825,t,64.51014062,,2.80541969,,4601.40000000,107.42000000,-393.91000000,-753.25000000,4601.40000000,107.42000000,-393.91000000,-753.25000000,4629.93000000,107.06000000,-397.54000000,-750.40000000,4569.70000000,95.09000000,-426.19000000,-749.76000000
19950828,t,64.51014062,,2.80541969,,4594.00000000,142.29000000,-363.34000000,-728.86000000,4594.00000000,142.29000000,-363.34000000,-728.86000000,4632.39000000,135.24000000,-368.53000000,-741.05000000,4566.53000000,114.82000000,-380.14000000,-744.87000000
19950829,t,64.51014062,,2.80541969,,4608.44000000,77.84000000,-338.35000000,-712.79000000,4608.44000000,77.84000000,-338.35000000,-712.79000000,4625.35000000,109.18000000,-328.98000000,-713.57000000,4554.21000000,94.03000000,-339.80000000,-715.56000000
19950830,t,64.51014062,,2.80541969,,4604.57000000,24.30000000,-300.59000000,-739.72000000,4604.57000000,24.30000000,-300.59000000,-739.72000000,4639.79000000,58.81000000,-310.91000000,-741.54000000,4582.38000000,-52.12000000,-342.73000000,-743.73000000
19950831,t,64.51014062,,2.80541969,,4610.56000000,30.99000000,-310.39000000,-748.01000000,4610.56000000,30.99000000,-310.39000000,-748.01000000,4634.51000000,50.01000000,-297.33000000,-738.28000000,4582.38000000,-3.87000000,-315.06000000,-741.72000000
19950901,t,64.59452276,,2.80541969,,4647.54000000,-5.99000000,-347.71000000,-778.08000000,4647.54000000,-5.99000000,-347.71000000,-778.08000000,4672.19000000,3.87000000,-347.46000000,-770.78000000,4594.71000000,2.11000000,-327.39000000,-754.91000000
19950905,t,64.59452276,,2.80541969,,4670.08000000,-1.41000000,-355.38000000,-848.99000000,4670.08000000,-1.41000000,-355.38000000,-848.99000000,4697.90000000,3.52000000,-362.80000000,-832.48000000,4625.70000000,-5.28000000,-356.65000000,-833.12000000
19950906,t,64.59452276,,2.80541969,,4683.81000000,30.64000000,-362.54000000,-909.08000000,4683.81000000,30.64000000,-362.54000000,-909.08000000,4716.21000000,27.48000000,-367.27000000,-870.36000000,4648.95000000,2.81000000,-378.17000000,-884.29000000
19950907,t,64.59452276,,2.80541969,,4669.72000000,37.34000000,-353.64000000,-907.37000000,4669.72000000,37.34000000,-353.64000000,-907.37000000,4710.58000000,40.15000000,-357.84000000,-917.13000000,4640.14000000,25.01000000,-361.41000000,-920.40000000
19950908,t,64.59452276,,2.80541969,,4700.72000000,32.05000000,-371.84000000,-1001.70000000,4700.72000000,32.05000000,-371.84000000,-1001.70000000,4722.91000000,45.08000000,-374.66000000,-951.05000000,4648.59000000,42.97000000,-360.17000000,-959.36000000
19950911,t,64.59452276,,2.80541969,,4704.94000000,10.57000000,-331.79000000,-1078.19000000,4704.94000000,10.57000000,-331.79000000,-1078.19000000,4744.04000000,18.66000000,-351.53000000,-1025.16000000,4672.54000000,13.74000000,-360.26000000,-1060.18000000
19950912,t,64.59452276,,2.80541969,,4747.21000000,-38.74000000,-387.55000000,-1111.25000000,4747.21000000,-38.74000000,-387.55000000,-1111.25000000,4762.35000000,-8.80000000,-335.94000000,-1089.25000000,4689.45000000,-18.32000000,-359.53000000,-1145.33000000
19950913,t,64.59452276,,2.80541969,,4765.52000000,-65.15000000,-422.12000000,-1172.17000000,4765.52000000,-65.15000000,-422.12000000,-1172.17000000,4801.09000000,-58.11000000,-411.34000000,-1168.01000000,4697.55000000,-48.96000000,-387.00000000,-1176.75000000
19950914,t,64.59452276,,2.80541969,,4801.80000000,-111.65000000,-417.93000000,-1126.39000000,4801.80000000,-111.65000000,-417.93000000,-1126.39000000,4830.32000000,-57.76000000,-423.28000000,-1132.17000000,4731.36000000,-63.40000000,-414.93000000,-1106.34000000
19950915,t,64.59452276,,2.80541969,,4797.57000000,-96.15000000,-406.79000000,-1117.84000000,4797.57000000,-96.15000000,-406.79000000,-1117.84000000,4839.48000000,-119.04000000,-418.26000000,-1117.14000000,4762.35000000,-130.31000000,-402.35000000,-1119.19000000
19950918,t,64.59452276,,2.80541969,,4780.41000000,-96.95000000,-375.79000000,-1087.15000000,4780.41000000,-96.95000000,-375.79000000,-1087.15000000,4814.01000000,-85.47000000,-373.77000000,-1101.18000000,4729.47000000,-68.90000000,-381.92000000,-1086.88000000
19950919,t,64.59452276,,2.80541969,,4767.04000000,-73.72000000,-355.85000000,-1092.78000000,4767.04000000,-73.72000000,-355.85000000,-1092.78000000,4798.11000000,-70.27000000,-351.99000000,-1080.96000000,4734.53000000,-67.27000000,-369.34000000,-1090.50000000
19950920,t,64.59452276,,2.80541969,,4792.69000000,-99.37000000,-362.13000000,-1103.86000000,4792.69000000,-99.37000000,-362.13000000,-1103.86000000,4828.46000000,-105.91000000,-365.39000000,-1107.80000000,4746.45000000,-92.22000000,-375.38000000,-1095.10000000
19950921,t,64.59452276,,2.80541969,,4767.40000000,-95.91000000,-329.93000000,-1085.71000000,4767.40000000,-95.91000000,-329.93000000,-1085.71000000,4820.15000000,-107.81000000,-351.21000000,-1098.01000000,4728.75000000,-79.45000000,-330.01000000,-1067.58000000
19950922,t,64.59452276,,2.80541969,,4764.10000000,-120.44000000,-329.05000000,-1102.63000000,4764.10000000,-120.44000000,-329.05000000,-1102.63000000,4789.44000000,-90.48000000,-325.34000000,-1085.14000000,4706.35000000,-84.88000000,-298.27000000,-1089.50000000
19950925,t,64.59452276,,2.80541969,,4769.93000000,-151.63000000,-347.33000000,-1106.68000000,4769.93000000,-151.63000000,-347.33000000,-1106.68000000,4804.62000000,-145.11000000,-351.93000000,-1111.03000000,4728.02000000,-143.17000000,-341.39000000,-1102.25000000
19950926,t,64.59452276,,2.80541969,,4765.60000000,-105.74000000,-424.96000000,-1104.13000000,4765.60000000,-105.74000000,-424.96000000,-1104.13000000,4816.54000000,-139.42000000,-390.13000000,-1117.30000000,4738.86000000,-137.11000000,-407.91000000,-1107.73000000
19950927,t,64.59452276,,2.80541969,,4762.35000000,-121.51000000,-421.02000000,-1141.93000000,4762.35000000,-121.51000000,-421.02000000,-1141.93000000,4790.16000000,-117.27000000,-421.51000000,-1110.55000000,4692.98000000,-90.88000000,-405.60000000,-1099.63000000
19950928,t,64.59452276,,2.80541969,,4787.64000000,-148.56000000,-392.01000000,-1167.82000000,4787.64000000,-148.56000000,-392.01000000,-1167.82000000,4810.03000000,-136.43000000,-394.00000000,-1139.64000000,4731.64000000,-138.34000000,-393.77000000,-1164.46000000
19950929,t,64.59452276,,2.80541969,,4789.08000000,-158.45000000,-352.64000000,-1190.37000000,4789.08000000,-158.45000000,-352.64000000,-1190.37000000,4834.96000000,-175.80000000,-383.31000000,-1172.30000000,4757.65000000,-169.99000000,-385.19000000,-1211.00000000
19951002,t,64.76328702,7772.586,2.80541969,,4761.26000000,-143.66000000,-323.10000000,-1108.72000000,4761.26000000,-143.66000000,-323.10000000,-1108.72000000,4817.98000000,-152.83000000,-337.28000000,-1144.02000000,4732.72000000,-134.84000000,-341.94000000,-1149.78000000
19951003,t,64.76328702,7772.586,2.80541969,,4749.70000000,-134.92000000,-337.47000000,-1101.02000000,4749.70000000,-134.92000000,-337.47000000,-1101.02000000,4791.61000000,-115.19000000,-340.30000000,-1101.29000000,4702.74000000,-109.09000000,-326.83000000,-1081.73000000
19951004,t,64.76328702,7772.586,2.80541969,,4740.67000000,-120.25000000,-371.67000000,-1034.89000000,4740.67000000,-120.25000000,-371.67000000,-1034.89000000,4787.27000000,-141.14000000,-363.63000000,-1066.02000000,4689.01000000,-108.39000000,-350.10000000,-1053.72000000
19951005,t,64.76328702,7772.586,2.80541969,,4762.71000000,-177.86000000,-384.03000000,-1063.17000000,4762.71000000,-177.86000000,-384.03000000,-1063.17000000,4794.86000000,-158.59000000,-381.94000000,-1061.71000000,4705.63000000,-133.82000000,-371.22000000,-1035.84000000
19951006,t,64.76328702,7772.586,2.80541969,,4769.21000000,-188.59000000,-304.07000000,-1100.90000000,4769.21000000,-188.59000000,-304.07000000,-1100.90000000,4805.70000000,-187.40000000,-337.79000000,-1081.77000000,4731.64000000,-178.84000000,-370.94000000,-1091.29000000
19951009,t,64.76328702,7772.586,2.80541969,,4726.22000000,-124.82000000,-253.47000000,-1044.53000000,4726.22000000,-124.82000000,-253.47000000,-1044.53000000,4781.13000000,-151.20000000,-281.41000000,-1073.26000000,4691.54000000,-121.84000000,-269.98000000,-1049.41000000
19951010,t,64.76328702,7772.586,2.80541969,,4720.80000000,-126.80000000,-276.41000000,-1019.78000000,4720.80000000,-126.80000000,-276.41000000,-1019.78000000,4745.73000000,-113.34000000,-249.46000000,-1011.69000000,4638.43000000,-71.90000000,-232.08000000,-989.46000000
19951011,t,64.76328702,7772.586,2.80541969,,4735.25000000,-126.81000000,-258.70000000,-1020.84000000,4735.25000000,-126.81000000,-258.70000000,-1020.84000000,4773.91000000,-148.56000000,-263.46000000,-1037.79000000,4686.48000000,-132.27000000,-268.72000000,-1016.69000000
19951012,t,64.76328702,7772.586,2.80541969,,4764.88000000,-160.31000000,-279.68000000,-1067.13000000,4764.88000000,-160.31000000,-279.68000000,-1067.13000000,4790.16000000,-150.37000000,-269.69000000,-1059.99000000,4709.24000000,-126.86000000,-262.78000000,-1039.15000000
19951013,t,64.76328702,7772.586,2.80541969,,4793.78000000,-183.22000000,-331.75000000,-1097.81000000,4793.78000000,-183.22000000,-331.75000000,-1097.81000000,4845.08000000,-210.57000000,-347.43000000,-1114.01000000,4749.70000000,-167.32000000,-317.41000000,-1074.25000000
19951016,t,64.76328702,7772.586,2.80541969,,4784.38000000,-136.84000000,-325.81000000,-1114.88000000,4784.38000000,-136.84000000,-325.81000000,-1114.88000000,4823.04000000,-150.85000000,-330.92000000,-1120.53000000,4751.51000000,-156.80000000,-319.92000000,-1125.74000000
19951017,t,64.76328702,7772.586,2.80541969,,4795.94000000,-125.86000000,-371.95000000,-1166.90000000,4795.94000000,-125.86000000,-371.95000000,-1166.90000000,4831.35000000,-133.45000000,-364.48000000,-1154.42000000,4747.90000000,-122.20000000,-353.31000000,-1135.51000000
19951018,t,64.76328702,7772.586,2.80541969,,4777.52000000,-93.71000000,-331.06000000,-1121.11000000,4777.52000000,-93.71000000,-331.06000000,-1121.11000000,4837.49000000,-121.28000000,-355.40000000,-1152.82000000,4747.53000000,-98.58000000,-331.84000000,-1119.97000000
19951019,t,64.76328702,7772.586,2.80541969,,4802.45000000,-132.73000000,-317.94000000,-1173.41000000,4802.45000000,-132.73000000,-317.94000000,-1173.41000000,4830.27000000,-119.69000000,-325.36000000,-1151.85000000,4744.28000000,-104.14000000,-304.04000000,-1134.57000000
19951020,t,64.76328702,7772.586,2.80541969,,4794.86000000,-94.14000000,-303.78000000,-1142.02000000,4794.86000000,-94.14000000,-303.78000000,-1142.02000000,4836.41000000,-113.50000000,-325.62000000,-1153.83000000,4758.37000000,-109.78000000,-309.14000000,-1133.79000000
19951023,t,64.76328702,7772.586,2.80541969,,4755.48000000,-50.54000000,-259.21000000,-1095.80000000,4755.48000000,-50.54000000,-259.21000000,-1095.80000000,4805.70000000,-61.66000000,-277.96000000,-1115.38000000,4724.41000000,-51.87000000,-257.54000000,-1098.04000000
19951024,t,64.76328702,7772.586,2.80541969,,4783.66000000,-36.45000000,-272.87000000,-1112.16000000,4783.66000000,-36.45000000,-272.87000000,-1112.16000000,4819.07000000,-56.72000000,-285.11000000,-1124.86000000,4730.92000000,-41.47000000,-248.49000000,-1102.40000000
19951025,t,64.76328702,7772.586,2.80541969,,4753.68000000,11.84000000,-200.00000000,-1033.07000000,4753.68000000,11.84000000,-200.00000000,-1033.07000000,4824.49000000,-23.40000000,-247.30000000,-1089.45000000,4708.88000000,-11.33000000,-210.19000000,-1055.18000000
19951026,t,64.76328702,7772.586,2.80541969,,4703.82000000,97.98000000,-153.26000000,-970.93000000,4703.82000000,97.98000000,-153.26000000,-970.93000000,4777.88000000,52.44000000,-190.66000000,-1016.14000000,4655.05000000,76.31000000,-157.06000000,-971.89000000
19951027,t,64.76328702,7772.586,2.80541969,,4741.75000000,55.82000000,-194.65000000,-982.77000000,4741.75000000,55.82000000,-194.65000000,-982.77000000,4766.68000000,72.80000000,-183.61000000,-983.76000000,4653.24000000,109.11000000,-136.22000000,-945.52000000
19951030,t,64.76328702,7772.586,2.80541969,,4756.57000000,23.84000000,-166.93000000,-990.22000000,4756.57000000,23.84000000,-166.93000000,-990.22000000,4798.84000000,15.17000000,-184.64000000,-1010.08000000,4716.46000000,13.01000000,-181.11000000,-994.62000000
19951031,t,64.76328702,7772.586,2.80541969,,4755.48000000,11.56000000,-169.64000000,-1013.07000000,4755.48000000,11.56000000,-169.64000000,-1013.07000000,4821.96000000,-23.85000000,-212.26000000,-1051.31000000,4735.97000000,-1.44000000,-186.79000000,-1024.57000000
19951101,t,64.84766915,,2.80541969,,4766.68000000,26.01000000,-215.43000000,-1021.51000000,4766.68000000,26.01000000,-215.43000000,-1021.51000000,4801.73000000,26.73000000,-201.71000000,-1015.43000000,4719.72000000,26.73000000,-183.34000000,-1012.61000000
