txtdate,intdate,recession_indicator,country,spy_open,spy_high,spy_low,spy_close,spx_open,spx_high,spx_low,spx_close,dji_open,dji_high,dji_low,dji_close,cpi,gdp,inflation,unemployment
36285,19990505,f,US,,,,,1347.31000000,1347.32000000,1317.44000000,1347.31000000,10955.41000000,11055.36000000,10711.15000000,10955.41000000,70.03717033,,2.1880272,
36286,19990506,f,US,,,,,1332.05000000,1348.36000000,1322.56000000,1332.05000000,10946.82000000,11093.44000000,10730.33000000,10946.82000000,70.03717033,,2.1880272,
36287,19990507,f,US,,,,,1345.00000000,1345.99000000,1332.05000000,1345.00000000,11031.59000000,11135.54000000,10838.29000000,11031.59000000,70.03717033,,2.1880272,
36288,19990508,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36289,19990509,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36290,19990510,f,US,,,,,1340.30000000,1352.01000000,1334.00000000,1340.30000000,11007.25000000,11173.05000000,10876.38000000,11007.25000000,70.03717033,,2.1880272,
36291,19990511,f,US,,,,,1355.61000000,1360.00000000,1340.30000000,1355.61000000,11026.15000000,11185.08000000,10882.11000000,11026.15000000,70.03717033,,2.1880272,
36292,19990512,f,US,,,,,1364.00000000,1367.36000000,1333.10000000,1364.00000000,11000.37000000,11146.71000000,10759.54000000,11000.37000000,70.03717033,,2.1880272,
36293,19990513,f,US,,,,,1367.56000000,1375.98000000,1364.00000000,1367.56000000,11107.19000000,11244.36000000,10931.36000000,11107.19000000,70.03717033,,2.1880272,
36294,19990514,f,US,,,,,1337.80000000,1367.56000000,1332.63000000,1337.80000000,10913.32000000,11076.55000000,10787.03000000,10913.32000000,70.03717033,,2.1880272,
36295,19990515,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36296,19990516,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36297,19990517,f,US,,,,,1339.49000000,1339.95000000,1321.19000000,1339.49000000,10853.47000000,10976.32000000,10677.64000000,10853.47000000,70.03717033,,2.1880272,
36298,19990518,f,US,,,,,1333.32000000,1345.44000000,1323.46000000,1333.32000000,10836.95000000,11017.75000000,10678.86000000,10836.95000000,70.03717033,,2.1880272,
36299,19990519,f,US,,,,,1344.23000000,1344.23000000,1327.05000000,1344.23000000,10887.39000000,10988.85000000,10722.81000000,10887.39000000,70.03717033,,2.1880272,
36300,19990520,f,US,,,,,1338.83000000,1350.49000000,1338.83000000,1338.83000000,10866.74000000,11020.70000000,10773.83000000,10866.74000000,70.03717033,,2.1880272,
36301,19990521,f,US,,,,,1330.29000000,1340.88000000,1326.19000000,1330.29000000,10829.28000000,10974.69000000,10728.12000000,10829.28000000,70.03717033,,2.1880272,
36302,19990522,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36303,19990523,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36304,19990524,f,US,,,,,1306.65000000,1333.02000000,1303.53000000,1306.65000000,10654.67000000,10924.26000000,10568.85000000,10654.67000000,70.03717033,,2.1880272,
36305,19990525,f,US,,,,,1284.40000000,1317.52000000,1284.38000000,1284.40000000,10531.09000000,10818.96000000,10494.52000000,10531.09000000,70.03717033,,2.1880272,
36306,19990526,f,US,,,,,1304.76000000,1304.85000000,1278.43000000,1304.76000000,10702.16000000,10818.08000000,10416.06000000,10702.16000000,70.03717033,,2.1880272,
36307,19990527,f,US,,,,,1281.41000000,1304.76000000,1277.31000000,1281.41000000,10466.93000000,10734.21000000,10372.96000000,10466.93000000,70.03717033,,2.1880272,
36308,19990528,f,US,,,,,1301.84000000,1304.00000000,1281.41000000,1301.84000000,10559.74000000,10690.07000000,10389.94000000,10559.74000000,70.03717033,,2.1880272,
36309,19990529,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36310,19990530,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36311,19990531,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36312,19990601,f,US,,,,,1294.26000000,1301.84000000,1281.44000000,1294.26000000,10596.26000000,10717.20000000,10334.42000000,10596.26000000,70.03717033,,2.1880272,
36313,19990602,f,US,,,,,1294.81000000,1297.10000000,1277.47000000,1294.81000000,10577.89000000,10694.09000000,10388.24000000,10577.89000000,70.03717033,,2.1880272,
36314,19990603,f,US,,,,,1299.54000000,1304.15000000,1294.20000000,1299.54000000,10663.69000000,10767.86000000,10515.52000000,10663.69000000,70.03717033,,2.1880272,
36315,19990604,f,US,,,,,1327.75000000,1327.75000000,1299.54000000,1327.75000000,10799.84000000,10892.60000000,10558.26000000,10799.84000000,70.03717033,,2.1880272,
36316,19990605,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36317,19990606,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36318,19990607,f,US,,,,,1334.52000000,1336.42000000,1325.89000000,1334.52000000,10909.38000000,11016.40000000,10718.47000000,10909.38000000,70.03717033,,2.1880272,
36319,19990608,f,US,,,,,1317.33000000,1334.52000000,1312.83000000,1317.33000000,10765.64000000,10954.66000000,10671.93000000,10765.64000000,70.03717033,,2.1880272,
36320,19990609,f,US,,,,,1318.64000000,1326.01000000,1314.73000000,1318.64000000,10690.29000000,10871.39000000,10602.59000000,10690.29000000,70.03717033,,2.1880272,
36321,19990610,f,US,,,,,1302.82000000,1318.64000000,1293.28000000,1302.82000000,10621.27000000,10736.20000000,10452.52000000,10621.27000000,70.03717033,,2.1880272,
36322,19990611,f,US,,,,,1293.64000000,1311.97000000,1287.88000000,1293.64000000,10490.51000000,10744.11000000,10386.98000000,10490.51000000,70.03717033,,2.1880272,
36323,19990612,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36324,19990613,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36325,19990614,f,US,,,,,1294.00000000,1301.99000000,1292.20000000,1294.00000000,10563.33000000,10691.24000000,10414.52000000,10563.33000000,70.03717033,,2.1880272,
36326,19990615,f,US,,,,,1301.16000000,1310.75000000,1294.00000000,1301.16000000,10594.99000000,10740.00000000,10500.01000000,10594.99000000,70.03717033,,2.1880272,
36327,19990616,f,US,,,,,1330.41000000,1332.83000000,1301.16000000,1330.41000000,10784.95000000,10883.74000000,10608.92000000,10784.95000000,70.03717033,,2.1880272,
36328,19990617,f,US,,,,,1339.90000000,1343.54000000,1322.75000000,1339.90000000,10841.63000000,10936.61000000,10642.80000000,10841.63000000,70.03717033,,2.1880272,
36329,19990618,f,US,,,,,1342.84000000,1344.48000000,1333.52000000,1342.84000000,10855.56000000,10978.09000000,10751.39000000,10855.56000000,70.03717033,,2.1880272,
36330,19990619,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36331,19990620,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36332,19990621,f,US,,,,,1349.00000000,1349.06000000,1337.63000000,1349.00000000,10815.98000000,10960.36000000,10684.91000000,10815.98000000,70.03717033,,2.1880272,
36333,19990622,f,US,,,,,1335.88000000,1351.12000000,1335.52000000,1335.88000000,10721.63000000,10879.94000000,10639.63000000,10721.63000000,70.03717033,,2.1880272,
36334,19990623,f,US,,,,,1333.06000000,1335.88000000,1322.55000000,1333.06000000,10666.86000000,10791.29000000,10542.75000000,10666.86000000,70.03717033,,2.1880272,
36335,19990624,f,US,,,,,1315.78000000,1333.06000000,1308.47000000,1315.78000000,10534.83000000,10736.83000000,10404.07000000,10534.83000000,70.03717033,,2.1880272,
36336,19990625,f,US,,,,,1315.31000000,1329.13000000,1312.64000000,1315.31000000,10552.56000000,10719.42000000,10477.21000000,10552.56000000,70.03717033,,2.1880272,
36337,19990626,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36338,19990627,f,US,,,,,,,,,,,,,70.03717033,,2.1880272,
36339,19990628,f,US,,,,,1331.35000000,1338.68000000,1315.31000000,1331.35000000,10655.15000000,10792.24000000,10535.15000000,10655.15000000,70.03717033,,2.1880272,
36340,19990629,f,US,,,,,1351.45000000,1351.51000000,1328.40000000,1351.45000000,10815.35000000,10855.56000000,10589.61000000,10815.35000000,70.03717033,,2.1880272,
36341,19990630,f,US,,,,,1372.71000000,1372.93000000,1338.78000000,1372.71000000,10970.80000000,11120.24000000,10657.36000000,10970.80000000,70.03717033,,2.1880272,
36342,19990701,f,US,,,,,1380.96000000,1382.80000000,1360.80000000,1380.96000000,11066.42000000,11156.65000000,10841.63000000,11066.42000000,70.33250779,9681.856,2.1880272,
36343,19990702,f,US,,,,,1391.22000000,1391.22000000,1379.57000000,1391.22000000,11139.24000000,11205.41000000,10995.50000000,11139.24000000,70.33250779,9681.856,2.1880272,
36344,19990703,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36345,19990704,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36346,19990705,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36347,19990706,f,US,,,,,1388.12000000,1405.29000000,1387.08000000,1388.12000000,11135.12000000,11291.21000000,11021.78000000,11135.12000000,70.33250779,9681.856,2.1880272,
36348,19990707,f,US,,,,,1395.86000000,1395.88000000,1384.95000000,1395.86000000,11187.36000000,11268.42000000,11008.16000000,11187.36000000,70.33250779,9681.856,2.1880272,
36349,19990708,f,US,,,,,1394.42000000,1403.25000000,1386.69000000,1394.42000000,11126.89000000,11290.58000000,10985.68000000,11126.89000000,70.33250779,9681.856,2.1880272,
36350,19990709,f,US,,,,,1403.28000000,1403.28000000,1394.42000000,1403.28000000,11193.70000000,11284.25000000,11050.59000000,11193.70000000,70.33250779,9681.856,2.1880272,
36351,19990710,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36352,19990711,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36353,19990712,f,US,,,,,1399.10000000,1406.82000000,1394.70000000,1399.10000000,11200.98000000,11314.64000000,11087.95000000,11200.98000000,70.33250779,9681.856,2.1880272,
36354,19990713,f,US,,,,,1393.56000000,1399.10000000,1386.84000000,1393.56000000,11175.02000000,11277.60000000,11013.55000000,11175.02000000,70.33250779,9681.856,2.1880272,
36355,19990714,f,US,,,,,1398.17000000,1400.05000000,1386.51000000,1398.17000000,11148.10000000,11289.95000000,11051.86000000,11148.10000000,70.33250779,9681.856,2.1880272,
36356,19990715,f,US,,,,,1409.62000000,1409.84000000,1398.17000000,1409.62000000,11186.41000000,11313.37000000,11072.75000000,11186.41000000,70.33250779,9681.856,2.1880272,
36357,19990716,f,US,,,,,1418.78000000,1418.78000000,1407.07000000,1418.78000000,11209.84000000,11300.08000000,11069.27000000,11209.84000000,70.33250779,9681.856,2.1880272,
36358,19990717,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36359,19990718,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36360,19990719,f,US,,,,,1407.65000000,1420.33000000,1404.56000000,1407.65000000,11187.68000000,11321.61000000,11069.90000000,11187.68000000,70.33250779,9681.856,2.1880272,
36361,19990720,f,US,,,,,1377.10000000,1407.65000000,1375.15000000,1377.10000000,10996.13000000,11245.62000000,10914.13000000,10996.13000000,70.33250779,9681.856,2.1880272,
36362,19990721,f,US,,,,,1379.29000000,1386.66000000,1372.63000000,1379.29000000,11002.78000000,11142.72000000,10865.69000000,11002.78000000,70.33250779,9681.856,2.1880272,
36363,19990722,f,US,,,,,1360.97000000,1379.29000000,1353.98000000,1360.97000000,10969.22000000,11140.51000000,10796.67000000,10969.22000000,70.33250779,9681.856,2.1880272,
36364,19990723,f,US,,,,,1356.94000000,1367.41000000,1349.91000000,1356.94000000,10910.96000000,11069.59000000,10813.77000000,10910.96000000,70.33250779,9681.856,2.1880272,
36365,19990724,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36366,19990725,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36367,19990726,f,US,,,,,1347.76000000,1358.61000000,1346.20000000,1347.76000000,10863.16000000,11014.50000000,10748.86000000,10863.16000000,70.33250779,9681.856,2.1880272,
36368,19990727,f,US,,,,,1362.84000000,1368.70000000,1347.76000000,1362.84000000,10979.04000000,11079.40000000,10834.35000000,10979.04000000,70.33250779,9681.856,2.1880272,
36369,19990728,f,US,,,,,1365.40000000,1370.39000000,1355.57000000,1365.40000000,10972.07000000,11090.48000000,10851.13000000,10972.07000000,70.33250779,9681.856,2.1880272,
36370,19990729,f,US,,,,,1341.03000000,1365.40000000,1332.64000000,1341.03000000,10791.29000000,10920.15000000,10672.24000000,10791.29000000,70.33250779,9681.856,2.1880272,
36443,19991010,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36371,19990730,f,US,,,,,1328.72000000,1350.87000000,1328.49000000,1328.72000000,10655.15000000,10897.98000000,10594.99000000,10655.15000000,70.33250779,9681.856,2.1880272,
36372,19990731,f,US,,,,,,,,,,,,,70.33250779,9681.856,2.1880272,
36373,19990801,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36374,19990802,f,US,,,,,1328.05000000,1344.69000000,1325.21000000,1328.05000000,10645.96000000,10849.23000000,10551.30000000,10645.96000000,70.50127206,,2.1880272,
36375,19990803,f,US,,,,,1322.18000000,1336.13000000,1314.91000000,1322.18000000,10677.31000000,10812.82000000,10538.00000000,10677.31000000,70.50127206,,2.1880272,
36376,19990804,f,US,,,,,1305.33000000,1330.16000000,1304.50000000,1305.33000000,10674.77000000,10901.78000000,10585.17000000,10674.77000000,70.50127206,,2.1880272,
36377,19990805,f,US,,,,,1313.71000000,1313.71000000,1287.23000000,1313.71000000,10793.82000000,10876.77000000,10509.19000000,10793.82000000,70.50127206,,2.1880272,
36378,19990806,f,US,,,,,1300.29000000,1316.74000000,1293.19000000,1300.29000000,10714.03000000,10896.08000000,10584.86000000,10714.03000000,70.50127206,,2.1880272,
36379,19990807,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36380,19990808,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36381,19990809,f,US,,,,,1297.80000000,1306.68000000,1295.99000000,1297.80000000,10707.70000000,10854.61000000,10571.56000000,10707.70000000,70.50127206,,2.1880272,
36382,19990810,f,US,,,,,1281.43000000,1298.62000000,1267.73000000,1281.43000000,10655.15000000,10812.82000000,10487.32000000,10655.15000000,70.50127206,,2.1880272,
36383,19990811,f,US,,,,,1301.93000000,1301.94000000,1281.43000000,1301.93000000,10787.80000000,10878.99000000,10596.26000000,10787.80000000,70.50127206,,2.1880272,
36384,19990812,f,US,,,,,1298.16000000,1313.59000000,1298.10000000,1298.16000000,10789.39000000,10967.64000000,10688.07000000,10789.39000000,70.50127206,,2.1880272,
36385,19990813,f,US,,,,,1327.68000000,1327.72000000,1298.16000000,1327.68000000,10973.65000000,11049.64000000,10822.00000000,10973.65000000,70.50127206,,2.1880272,
36386,19990814,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36387,19990815,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36388,19990816,f,US,,,,,1330.77000000,1331.05000000,1320.51000000,1330.77000000,11046.79000000,11105.05000000,10853.98000000,11046.79000000,70.50127206,,2.1880272,
36389,19990817,f,US,,,,,1344.16000000,1344.16000000,1328.76000000,1344.16000000,11117.08000000,11180.08000000,10963.52000000,11117.08000000,70.50127206,,2.1880272,
36390,19990818,f,US,,,,,1332.84000000,1344.16000000,1332.13000000,1332.84000000,10991.38000000,11153.49000000,10913.50000000,10991.38000000,70.50127206,,2.1880272,
36391,19990819,f,US,,,,,1323.59000000,1332.84000000,1315.35000000,1323.59000000,10963.84000000,11037.29000000,10809.65000000,10963.84000000,70.50127206,,2.1880272,
36392,19990820,f,US,,,,,1336.61000000,1336.61000000,1323.59000000,1336.61000000,11100.61000000,11155.07000000,10916.35000000,11100.61000000,70.50127206,,2.1880272,
36393,19990821,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36394,19990822,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36395,19990823,f,US,,,,,1360.22000000,1360.24000000,1336.61000000,1360.22000000,11299.76000000,11344.09000000,11087.95000000,11299.76000000,70.50127206,,2.1880272,
36396,19990824,f,US,,,,,1363.50000000,1373.32000000,1353.63000000,1363.50000000,11283.30000000,11404.87000000,11135.76000000,11283.30000000,70.50127206,,2.1880272,
36397,19990825,f,US,,,,,1381.79000000,1382.84000000,1359.20000000,1381.79000000,11326.04000000,11428.94000000,11106.31000000,11326.04000000,70.50127206,,2.1880272,
36398,19990826,f,US,,,,,1362.01000000,1381.79000000,1361.53000000,1362.01000000,11198.45000000,11393.48000000,11133.86000000,11198.45000000,70.50127206,,2.1880272,
36399,19990827,f,US,,,,,1348.27000000,1365.63000000,1347.35000000,1348.27000000,11090.17000000,11295.33000000,11021.14000000,11090.17000000,70.50127206,,2.1880272,
36400,19990828,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36401,19990829,f,US,,,,,,,,,,,,,70.50127206,,2.1880272,
36402,19990830,f,US,,,,,1324.02000000,1350.70000000,1322.80000000,1324.02000000,10914.13000000,11176.60000000,10869.81000000,10914.13000000,70.50127206,,2.1880272,
36403,19990831,f,US,,,,,1320.41000000,1333.27000000,1306.96000000,1320.41000000,10829.28000000,11079.08000000,10725.43000000,10829.28000000,70.50127206,,2.1880272,
36404,19990901,f,US,,,,,1331.07000000,1331.18000000,1320.39000000,1331.07000000,10937.88000000,11013.55000000,10784.32000000,10937.88000000,70.79660953,,2.1880272,
36405,19990902,f,US,,,,,1319.11000000,1331.07000000,1304.88000000,1319.11000000,10843.21000000,10923.95000000,10669.71000000,10843.21000000,70.79660953,,2.1880272,
36406,19990903,f,US,,,,,1357.24000000,1357.74000000,1319.11000000,1357.24000000,11078.45000000,11155.70000000,10922.36000000,11078.45000000,70.79660953,,2.1880272,
36407,19990904,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36408,19990905,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36409,19990906,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36410,19990907,f,US,,,,,1350.45000000,1361.35000000,1349.56000000,1350.45000000,11034.13000000,11191.00000000,10910.65000000,11034.13000000,70.79660953,,2.1880272,
36411,19990908,f,US,,,,,1344.15000000,1355.18000000,1337.37000000,1344.15000000,11036.34000000,11164.89000000,10898.62000000,11036.34000000,70.79660953,,2.1880272,
36412,19990909,f,US,,,,,1347.66000000,1347.66000000,1333.94000000,1347.66000000,11079.40000000,11172.17000000,10900.83000000,11079.40000000,70.79660953,,2.1880272,
36413,19990910,f,US,,,,,1351.66000000,1357.71000000,1346.08000000,1351.66000000,11028.43000000,11218.39000000,10965.74000000,11028.43000000,70.79660953,,2.1880272,
36414,19990911,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36415,19990912,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36416,19990913,f,US,,,,,1344.13000000,1351.66000000,1341.72000000,1344.13000000,11030.33000000,11146.52000000,10886.90000000,11030.33000000,70.79660953,,2.1880272,
36417,19990914,f,US,,,,,1336.29000000,1344.18000000,1330.61000000,1336.29000000,10910.33000000,11061.04000000,10815.67000000,10910.33000000,70.79660953,,2.1880272,
36418,19990915,f,US,,,,,1317.97000000,1347.21000000,1317.97000000,1317.97000000,10801.42000000,11049.96000000,10757.41000000,10801.42000000,70.79660953,,2.1880272,
36419,19990916,f,US,,,,,1318.48000000,1322.51000000,1299.97000000,1318.48000000,10737.46000000,10876.45000000,10592.46000000,10737.46000000,70.79660953,,2.1880272,
36420,19990917,f,US,,,,,1335.42000000,1337.59000000,1318.48000000,1335.42000000,10803.63000000,10946.74000000,10690.61000000,10803.63000000,70.79660953,,2.1880272,
36421,19990918,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36422,19990919,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36423,19990920,f,US,,,,,1335.53000000,1338.38000000,1330.61000000,1335.53000000,10823.90000000,10918.88000000,10715.93000000,10823.90000000,70.79660953,,2.1880272,
36424,19990921,f,US,,,,,1307.58000000,1335.53000000,1301.97000000,1307.58000000,10598.47000000,10785.90000000,10517.10000000,10598.47000000,70.79660953,,2.1880272,
36425,19990922,f,US,,,,,1310.51000000,1316.18000000,1297.81000000,1310.51000000,10524.07000000,10688.39000000,10407.56000000,10524.07000000,70.79660953,,2.1880272,
36426,19990923,f,US,,,,,1280.41000000,1315.25000000,1277.30000000,1280.41000000,10318.59000000,10643.75000000,10260.33000000,10318.59000000,70.79660953,,2.1880272,
36427,19990924,f,US,,,,,1277.36000000,1281.17000000,1263.84000000,1277.36000000,10279.33000000,10428.14000000,10128.63000000,10279.33000000,70.79660953,,2.1880272,
36428,19990925,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36429,19990926,f,US,,,,,,,,,,,,,70.79660953,,2.1880272,
36430,19990927,f,US,,,,,1283.31000000,1295.03000000,1277.36000000,1283.31000000,10303.39000000,10498.73000000,10201.76000000,10303.39000000,70.79660953,,2.1880272,
36431,19990928,f,US,,,,,1282.20000000,1285.55000000,1256.26000000,1282.20000000,10275.53000000,10386.03000000,10055.17000000,10275.53000000,70.79660953,,2.1880272,
36432,19990929,f,US,,,,,1268.37000000,1288.83000000,1268.16000000,1268.37000000,10213.48000000,10408.51000000,10119.76000000,10213.48000000,70.79660953,,2.1880272,
36433,19990930,f,US,,,,,1282.71000000,1291.31000000,1268.37000000,1282.71000000,10336.95000000,10456.32000000,10156.80000000,10336.95000000,70.79660953,,2.1880272,
36434,19991001,f,US,,,,,1282.81000000,1283.17000000,1265.78000000,1282.81000000,10273.00000000,10425.92000000,10108.05000000,10273.00000000,70.92318273,9899.378,2.1880272,
36435,19991002,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36436,19991003,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36437,19991004,f,US,,,,,1304.60000000,1304.60000000,1282.81000000,1304.60000000,10401.23000000,10538.32000000,10220.44000000,10401.23000000,70.92318273,9899.378,2.1880272,
36438,19991005,f,US,,,,,1301.35000000,1316.41000000,1286.44000000,1301.35000000,10400.59000000,10578.21000000,10250.20000000,10400.59000000,70.92318273,9899.378,2.1880272,
36439,19991006,f,US,,,,,1325.40000000,1325.46000000,1300.38000000,1325.40000000,10588.34000000,10655.46000000,10340.75000000,10588.34000000,70.92318273,9899.378,2.1880272,
36440,19991007,f,US,,,,,1317.64000000,1328.05000000,1314.13000000,1317.64000000,10537.05000000,10687.12000000,10430.99000000,10537.05000000,70.92318273,9899.378,2.1880272,
36441,19991008,f,US,,,,,1336.02000000,1336.61000000,1311.88000000,1336.02000000,10649.76000000,10743.48000000,10423.70000000,10649.76000000,70.92318273,9899.378,2.1880272,
36653,20000507,t,US,,,,,,,,,,,,,72.23110579,,3.37685727,
36444,19991011,f,US,,,,,1335.21000000,1344.26000000,1324.40000000,1335.21000000,10648.18000000,10781.16000000,10545.60000000,10648.18000000,70.92318273,9899.378,2.1880272,
36445,19991012,f,US,,,,,1313.04000000,1335.21000000,1311.80000000,1313.04000000,10417.06000000,10659.58000000,10366.08000000,10417.06000000,70.92318273,9899.378,2.1880272,
36446,19991013,f,US,,,,,1285.55000000,1313.04000000,1282.80000000,1285.55000000,10232.16000000,10495.89000000,10173.58000000,10232.16000000,70.92318273,9899.378,2.1880272,
36447,19991014,f,US,,,,,1283.42000000,1289.63000000,1267.62000000,1283.42000000,10286.61000000,10416.74000000,10071.64000000,10286.61000000,70.92318273,9899.378,2.1880272,
36448,19991015,f,US,,,,,1247.41000000,1283.42000000,1245.44000000,1247.41000000,10019.71000000,10278.06000000,9911.43000000,10019.71000000,70.92318273,9899.378,2.1880272,
36449,19991016,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36450,19991017,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36451,19991018,f,US,,,,,1254.13000000,1254.15000000,1233.70000000,1254.13000000,10116.28000000,10221.07000000,9884.20000000,10116.28000000,70.92318273,9899.378,2.1880272,
36452,19991019,f,US,,,,,1261.32000000,1279.32000000,1254.13000000,1261.32000000,10204.93000000,10418.01000000,10093.80000000,10204.93000000,70.92318273,9899.378,2.1880272,
36453,19991020,f,US,,,,,1289.43000000,1289.44000000,1261.32000000,1289.43000000,10392.36000000,10485.13000000,10144.46000000,10392.36000000,70.92318273,9899.378,2.1880272,
36454,19991021,f,US,,,,,1283.61000000,1289.43000000,1265.61000000,1283.61000000,10297.69000000,10414.52000000,10047.57000000,10297.69000000,70.92318273,9899.378,2.1880272,
36455,19991022,f,US,,,,,1301.65000000,1308.81000000,1283.61000000,1301.65000000,10470.25000000,10581.69000000,10301.18000000,10470.25000000,70.92318273,9899.378,2.1880272,
36456,19991023,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36457,19991024,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36458,19991025,f,US,,,,,1293.63000000,1301.68000000,1286.07000000,1293.63000000,10349.93000000,10518.37000000,10225.82000000,10349.93000000,70.92318273,9899.378,2.1880272,
36459,19991026,f,US,,,,,1281.91000000,1303.46000000,1281.86000000,1281.91000000,10302.13000000,10486.39000000,10208.73000000,10302.13000000,70.92318273,9899.378,2.1880272,
36460,19991027,f,US,,,,,1296.71000000,1299.39000000,1280.48000000,1296.71000000,10394.89000000,10515.19000000,10172.32000000,10394.89000000,70.92318273,9899.378,2.1880272,
36461,19991028,f,US,,,,,1342.44000000,1342.47000000,1296.71000000,1342.44000000,10622.53000000,10726.70000000,10450.62000000,10622.53000000,70.92318273,9899.378,2.1880272,
36462,19991029,f,US,,,,,1362.93000000,1373.17000000,1342.44000000,1362.93000000,10729.86000000,10883.10000000,10580.11000000,10729.86000000,70.92318273,9899.378,2.1880272,
36463,19991030,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36464,19991031,f,US,,,,,,,,,,,,,70.92318273,9899.378,2.1880272,
36465,19991101,f,US,,,,,1354.12000000,1367.30000000,1354.05000000,1354.12000000,10648.51000000,10828.95000000,10568.08000000,10648.51000000,71.04975592,,2.1880272,
36466,19991102,f,US,,,,,1347.74000000,1369.32000000,1346.41000000,1347.74000000,10580.92000000,10816.11000000,10508.14000000,10580.92000000,71.04975592,,2.1880272,
36467,19991103,f,US,,,,,1354.93000000,1360.33000000,1347.74000000,1354.93000000,10609.06000000,10759.22000000,10485.50000000,10609.06000000,71.04975592,,2.1880272,
36468,19991104,f,US,,,,,1362.64000000,1369.41000000,1354.93000000,1362.64000000,10639.64000000,10817.94000000,10523.43000000,10639.64000000,71.04975592,,2.1880272,
36469,19991105,f,US,,,,,1370.23000000,1387.48000000,1362.64000000,1370.23000000,10704.48000000,10885.53000000,10635.67000000,10704.48000000,71.04975592,,2.1880272,
36470,19991106,f,US,,,,,,,,,,,,,71.04975592,,2.1880272,
36471,19991107,f,US,,,,,,,,,,,,,71.04975592,,2.1880272,
36472,19991108,f,US,,,,,1377.01000000,1380.78000000,1365.87000000,1377.01000000,10718.85000000,10838.74000000,10548.20000000,10718.85000000,71.04975592,,2.1880272,
36473,19991109,f,US,,,,,1365.28000000,1383.81000000,1361.45000000,1365.28000000,10617.32000000,10806.63000000,10507.22000000,10617.32000000,71.04975592,,2.1880272,
36474,19991110,f,US,,,,,1373.46000000,1379.18000000,1359.98000000,1373.46000000,10597.74000000,10713.04000000,10449.42000000,10597.74000000,71.04975592,,2.1880272,
36475,19991111,f,US,,,,,1381.46000000,1382.12000000,1372.19000000,1381.46000000,10595.30000000,10716.41000000,10485.20000000,10595.30000000,71.04975592,,2.1880272,
36476,19991112,f,US,,,,,1396.06000000,1396.12000000,1368.54000000,1396.06000000,10769.32000000,10845.16000000,10513.03000000,10769.32000000,71.04975592,,2.1880272,
36477,19991113,f,US,,,,,,,,,,,,,71.04975592,,2.1880272,
36478,19991114,f,US,,,,,,,,,,,,,71.04975592,,2.1880272,
