intdate,ri,cpi,cpi_lag,gdp,gdp_lag,inf,inf_lag,unp,unp_lag,dji_open,dji_open_lag,dji_close,dji_close_lag,dji_opcl_diff,dji_opcl_lag,dji_high,dji_high_lag,dji_low,dji_low_lag,dji_hilo_diff,dji_hilo_lag
19960229,f,65.39615302,65.39615302,,,2.9312042,2.9312042,,,5485.62000000,5506.21000000,5485.62000000,5506.21000000,0.00000000,0.00000000,5562.21000000,5625.07000000,5440.46000000,5487.07000000,121.75000000,138.00000000
19960301,f,65.60710835,65.39615302,,,2.9312042,2.9312042,,,5536.56000000,5485.62000000,5536.56000000,5485.62000000,0.00000000,0.00000000,5573.41000000,5562.21000000,5424.20000000,5440.46000000,149.21000000,121.75000000
19960304,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5600.15000000,5536.56000000,5600.15000000,5536.56000000,0.00000000,0.00000000,5646.39000000,5573.41000000,5511.99000000,5424.20000000,134.40000000,149.21000000
19960305,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5642.42000000,5600.15000000,5642.42000000,5600.15000000,0.00000000,0.00000000,5655.78000000,5646.39000000,5558.24000000,5511.99000000,97.54000000,134.40000000
19960306,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5629.77000000,5642.42000000,5629.77000000,5642.42000000,0.00000000,0.00000000,5700.22000000,5655.78000000,5585.70000000,5558.24000000,114.52000000,97.54000000
19960307,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5641.69000000,5629.77000000,5641.69000000,5629.77000000,0.00000000,0.00000000,5667.34000000,5700.22000000,5572.33000000,5585.70000000,95.01000000,114.52000000
19960308,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5470.45000000,5641.69000000,5470.45000000,5641.69000000,0.00000000,0.00000000,5612.79000000,5667.34000000,5395.30000000,5572.33000000,217.49000000,95.01000000
19960311,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5581.00000000,5470.45000000,5581.00000000,5470.45000000,0.00000000,0.00000000,5605.20000000,5612.79000000,5425.29000000,5395.30000000,179.91000000,217.49000000
19960312,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5583.89000000,5581.00000000,5583.89000000,5581.00000000,0.00000000,0.00000000,5622.55000000,5605.20000000,5464.67000000,5425.29000000,157.88000000,179.91000000
19960313,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5568.72000000,5583.89000000,5568.72000000,5583.89000000,0.00000000,0.00000000,5626.52000000,5622.55000000,5513.80000000,5464.67000000,112.72000000,157.88000000
19960314,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5586.06000000,5568.72000000,5586.06000000,5568.72000000,0.00000000,0.00000000,5662.29000000,5626.52000000,5536.56000000,5513.80000000,125.73000000,112.72000000
19960315,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5584.97000000,5586.06000000,5584.97000000,5586.06000000,0.00000000,0.00000000,5628.69000000,5662.29000000,5523.56000000,5536.56000000,105.13000000,125.73000000
19960318,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5683.60000000,5584.97000000,5683.60000000,5584.97000000,0.00000000,0.00000000,5706.00000000,5628.69000000,5573.41000000,5523.56000000,132.59000000,105.13000000
19960319,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5669.51000000,5683.60000000,5669.51000000,5683.60000000,0.00000000,0.00000000,5755.86000000,5706.00000000,5619.66000000,5573.41000000,136.20000000,132.59000000
19960320,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5655.42000000,5669.51000000,5655.42000000,5669.51000000,0.00000000,0.00000000,5724.06000000,5755.86000000,5590.39000000,5619.66000000,133.67000000,136.20000000
19960321,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5626.88000000,5655.42000000,5626.88000000,5655.42000000,0.00000000,0.00000000,5696.25000000,5724.06000000,5590.03000000,5590.39000000,106.22000000,133.67000000
19960322,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5636.64000000,5626.88000000,5636.64000000,5626.88000000,0.00000000,0.00000000,5681.07000000,5696.25000000,5589.67000000,5590.03000000,91.40000000,106.22000000
19960325,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5643.86000000,5636.64000000,5643.86000000,5636.64000000,0.00000000,0.00000000,5712.14000000,5681.07000000,5592.92000000,5589.67000000,119.22000000,91.40000000
19960326,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5670.60000000,5643.86000000,5670.60000000,5643.86000000,0.00000000,0.00000000,5701.30000000,5712.14000000,5595.81000000,5592.92000000,105.49000000,119.22000000
19960327,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5626.88000000,5670.60000000,5626.88000000,5670.60000000,0.00000000,0.00000000,5703.47000000,5701.30000000,5596.53000000,5595.81000000,106.94000000,105.49000000
19960328,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5630.85000000,5626.88000000,5630.85000000,5626.88000000,0.00000000,0.00000000,5664.45000000,5703.47000000,5564.74000000,5596.53000000,99.71000000,106.94000000
19960329,f,65.60710835,65.60710835,,,2.9312042,2.9312042,,,5587.14000000,5630.85000000,5587.14000000,5630.85000000,0.00000000,0.00000000,5682.88000000,5664.45000000,5550.29000000,5564.74000000,132.59000000,99.71000000
19960401,f,65.86025475,65.60710835,8032.84,,2.9312042,2.9312042,,,5637.72000000,5587.14000000,5637.72000000,5587.14000000,0.00000000,0.00000000,5670.23000000,5682.88000000,5562.57000000,5550.29000000,107.66000000,132.59000000
19960402,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5671.68000000,5637.72000000,5671.68000000,5637.72000000,0.00000000,0.00000000,5706.72000000,5670.23000000,5597.26000000,5562.57000000,109.46000000,107.66000000
19960403,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5689.74000000,5671.68000000,5689.74000000,5671.68000000,0.00000000,0.00000000,5712.50000000,5706.72000000,5619.29000000,5597.26000000,93.21000000,109.46000000
19960404,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5682.88000000,5689.74000000,5682.88000000,5689.74000000,0.00000000,0.00000000,5737.07000000,5712.50000000,5633.02000000,5619.29000000,104.05000000,93.21000000
19960408,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5594.37000000,5682.88000000,5594.37000000,5682.88000000,0.00000000,0.00000000,5624.71000000,5737.07000000,5518.14000000,5633.02000000,106.57000000,104.05000000
19960409,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5560.41000000,5594.37000000,5560.41000000,5594.37000000,0.00000000,0.00000000,5644.58000000,5624.71000000,5530.06000000,5518.14000000,114.52000000,106.57000000
19960410,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5485.98000000,5560.41000000,5485.98000000,5560.41000000,0.00000000,0.00000000,5601.23000000,5644.58000000,5452.02000000,5530.06000000,149.21000000,114.52000000
19960411,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5487.07000000,5485.98000000,5487.07000000,5485.98000000,0.00000000,0.00000000,5540.17000000,5601.23000000,5382.66000000,5452.02000000,157.51000000,149.21000000
19960412,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5532.59000000,5487.07000000,5532.59000000,5487.07000000,0.00000000,0.00000000,5577.39000000,5540.17000000,5445.16000000,5382.66000000,132.23000000,157.51000000
19960415,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5592.92000000,5532.59000000,5592.92000000,5532.59000000,0.00000000,0.00000000,5614.60000000,5577.39000000,5517.41000000,5445.16000000,97.19000000,132.23000000
19960416,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5620.02000000,5592.92000000,5620.02000000,5592.92000000,0.00000000,0.00000000,5656.14000000,5614.60000000,5554.99000000,5517.41000000,101.15000000,97.19000000
19960417,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5549.93000000,5620.02000000,5549.93000000,5620.02000000,0.00000000,0.00000000,5653.25000000,5656.14000000,5500.07000000,5554.99000000,153.18000000,101.15000000
19960418,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5551.74000000,5549.93000000,5551.74000000,5549.93000000,0.00000000,0.00000000,5600.51000000,5653.25000000,5493.93000000,5500.07000000,106.58000000,153.18000000
19960419,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5535.48000000,5551.74000000,5535.48000000,5551.74000000,0.00000000,0.00000000,5593.64000000,5600.51000000,5504.41000000,5493.93000000,89.23000000,106.58000000
19960422,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5564.74000000,5535.48000000,5564.74000000,5535.48000000,0.00000000,0.00000000,5610.62000000,5593.64000000,5516.33000000,5504.41000000,94.29000000,89.23000000
19960423,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5588.59000000,5564.74000000,5588.59000000,5564.74000000,0.00000000,0.00000000,5621.82000000,5610.62000000,5534.76000000,5516.33000000,87.06000000,94.29000000
19960424,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5553.90000000,5588.59000000,5553.90000000,5588.59000000,0.00000000,0.00000000,5619.29000000,5621.82000000,5512.36000000,5534.76000000,106.93000000,87.06000000
19960425,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5566.91000000,5553.90000000,5566.91000000,5553.90000000,0.00000000,0.00000000,5601.23000000,5619.29000000,5490.68000000,5512.36000000,110.55000000,106.93000000
19960426,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5567.99000000,5566.91000000,5567.99000000,5566.91000000,0.00000000,0.00000000,5618.57000000,5601.23000000,5517.78000000,5490.68000000,100.79000000,110.55000000
19960429,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5573.41000000,5567.99000000,5573.41000000,5567.99000000,0.00000000,0.00000000,5611.71000000,5618.57000000,5515.25000000,5517.78000000,96.46000000,100.79000000
19960430,f,65.86025475,65.86025475,8032.84,8032.84,2.9312042,2.9312042,,,5569.08000000,5573.41000000,5569.08000000,5573.41000000,0.00000000,0.00000000,5606.29000000,5611.71000000,5522.83000000,5515.25000000,83.46000000,96.46000000
19960501,f,65.98682795,65.86025475,,8032.84,2.9312042,2.9312042,,,5575.22000000,5569.08000000,5575.22000000,5569.08000000,0.00000000,0.00000000,5619.29000000,5606.29000000,5523.56000000,5522.83000000,95.73000000,83.46000000
19960502,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5498.27000000,5575.22000000,5498.27000000,5575.22000000,0.00000000,0.00000000,5578.11000000,5619.29000000,5455.27000000,5523.56000000,122.84000000,95.73000000
19960503,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5478.03000000,5498.27000000,5478.03000000,5498.27000000,0.00000000,0.00000000,5555.71000000,5578.11000000,5439.74000000,5455.27000000,115.97000000,122.84000000
19960506,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5464.31000000,5478.03000000,5464.31000000,5478.03000000,0.00000000,0.00000000,5528.97000000,5555.71000000,5397.83000000,5439.74000000,131.14000000,115.97000000
19960507,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5420.95000000,5464.31000000,5420.95000000,5464.31000000,0.00000000,0.00000000,5486.34000000,5528.97000000,5392.05000000,5397.83000000,94.29000000,131.14000000
19960508,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5474.06000000,5420.95000000,5474.06000000,5420.95000000,0.00000000,0.00000000,5486.34000000,5486.34000000,5327.74000000,5392.05000000,158.60000000,94.29000000
19960509,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5475.14000000,5474.06000000,5475.14000000,5474.06000000,0.00000000,0.00000000,5534.76000000,5486.34000000,5419.87000000,5327.74000000,114.89000000,158.60000000
19960510,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5518.14000000,5475.14000000,5518.14000000,5475.14000000,0.00000000,0.00000000,5559.68000000,5534.76000000,5478.03000000,5419.87000000,81.65000000,114.89000000
19960513,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5582.60000000,5518.14000000,5582.60000000,5518.14000000,0.00000000,0.00000000,5601.80000000,5559.68000000,5495.42000000,5478.03000000,106.38000000,81.65000000
19960514,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5624.71000000,5582.60000000,5624.71000000,5582.60000000,0.00000000,0.00000000,5663.12000000,5601.80000000,5566.71000000,5495.42000000,96.41000000,106.38000000
19960515,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5625.44000000,5624.71000000,5625.44000000,5624.71000000,0.00000000,0.00000000,5691.57000000,5663.12000000,5590.72000000,5566.71000000,100.85000000,96.41000000
19960516,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5635.05000000,5625.44000000,5635.05000000,5625.44000000,0.00000000,0.00000000,5677.53000000,5691.57000000,5577.42000000,5590.72000000,100.11000000,100.85000000
19960517,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5687.50000000,5635.05000000,5687.50000000,5635.05000000,0.00000000,0.00000000,5729.61000000,5677.53000000,5631.35000000,5577.42000000,98.26000000,100.11000000
19960520,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5748.82000000,5687.50000000,5748.82000000,5687.50000000,0.00000000,0.00000000,5778.74000000,5729.61000000,5657.58000000,5631.35000000,121.16000000,98.26000000
19960521,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5736.26000000,5748.82000000,5736.26000000,5748.82000000,0.00000000,0.00000000,5794.63000000,5778.74000000,5698.21000000,5657.58000000,96.42000000,121.16000000
19960522,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5778.00000000,5736.26000000,5778.00000000,5736.26000000,0.00000000,0.00000000,5803.49000000,5794.63000000,5687.87000000,5698.21000000,115.62000000,96.42000000
19960523,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5762.12000000,5778.00000000,5762.12000000,5778.00000000,0.00000000,0.00000000,5833.04000000,5803.49000000,5704.12000000,5687.87000000,128.92000000,115.62000000
19960524,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5762.86000000,5762.12000000,5762.86000000,5762.12000000,0.00000000,0.00000000,5815.68000000,5833.04000000,5722.59000000,5704.12000000,93.09000000,128.92000000
19960528,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5709.67000000,5762.86000000,5709.67000000,5762.86000000,0.00000000,0.00000000,5798.69000000,5815.68000000,5680.48000000,5722.59000000,118.21000000,93.09000000
19960529,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5673.83000000,5709.67000000,5673.83000000,5709.67000000,0.00000000,0.00000000,5743.65000000,5798.69000000,5632.46000000,5680.48000000,111.19000000,118.21000000
19960530,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5693.41000000,5673.83000000,5693.41000000,5673.83000000,0.00000000,0.00000000,5734.41000000,5743.65000000,5625.07000000,5632.46000000,109.34000000,111.19000000
19960531,f,65.98682795,65.98682795,,,2.9312042,2.9312042,,,5643.18000000,5693.41000000,5643.18000000,5693.41000000,0.00000000,0.00000000,5712.62000000,5734.41000000,5614.36000000,5625.07000000,98.26000000,109.34000000
19960603,f,66.11340115,65.98682795,,,2.9312042,2.9312042,,,5624.71000000,5643.18000000,5624.71000000,5643.18000000,0.00000000,0.00000000,5662.75000000,5712.62000000,5587.40000000,5614.36000000,75.35000000,98.26000000
19960604,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5665.71000000,5624.71000000,5665.71000000,5624.71000000,0.00000000,0.00000000,5697.84000000,5662.75000000,5616.58000000,5587.40000000,81.26000000,75.35000000
19960605,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5697.48000000,5665.71000000,5697.48000000,5665.71000000,0.00000000,0.00000000,5718.53000000,5697.84000000,5631.35000000,5616.58000000,87.18000000,81.26000000
19960606,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5667.19000000,5697.48000000,5667.19000000,5697.48000000,0.00000000,0.00000000,5750.67000000,5718.53000000,5639.48000000,5631.35000000,111.19000000,87.18000000
19960607,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5697.11000000,5667.19000000,5697.11000000,5667.19000000,0.00000000,0.00000000,5708.93000000,5750.67000000,5559.69000000,5639.48000000,149.24000000,111.19000000
19960610,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5687.87000000,5697.11000000,5687.87000000,5697.11000000,0.00000000,0.00000000,5727.03000000,5708.93000000,5643.54000000,5559.69000000,83.49000000,149.24000000
19960611,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5668.66000000,5687.87000000,5668.66000000,5687.87000000,0.00000000,0.00000000,5747.71000000,5727.03000000,5637.63000000,5643.54000000,110.08000000,83.49000000
19960612,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5668.29000000,5668.66000000,5668.29000000,5668.66000000,0.00000000,0.00000000,5725.55000000,5747.71000000,5637.63000000,5637.63000000,87.92000000,110.08000000
19960613,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5657.95000000,5668.29000000,5657.95000000,5668.29000000,0.00000000,0.00000000,5714.84000000,5725.55000000,5622.86000000,5637.63000000,91.98000000,87.92000000
19960614,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5649.45000000,5657.95000000,5649.45000000,5657.95000000,0.00000000,0.00000000,5687.13000000,5714.84000000,5609.93000000,5622.86000000,77.20000000,91.98000000
19960617,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5652.78000000,5649.45000000,5652.78000000,5649.45000000,0.00000000,0.00000000,5689.72000000,5687.13000000,5614.36000000,5609.93000000,75.36000000,77.20000000
19960618,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5628.03000000,5652.78000000,5628.03000000,5652.78000000,0.00000000,0.00000000,5683.44000000,5689.72000000,5607.71000000,5614.36000000,75.73000000,75.36000000
19960619,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5648.35000000,5628.03000000,5648.35000000,5628.03000000,0.00000000,0.00000000,5693.78000000,5683.44000000,5600.70000000,5607.71000000,93.08000000,75.73000000
19960620,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5659.43000000,5648.35000000,5659.43000000,5648.35000000,0.00000000,0.00000000,5709.30000000,5693.78000000,5606.97000000,5600.70000000,102.33000000,93.08000000
19960621,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5705.23000000,5659.43000000,5705.23000000,5659.43000000,0.00000000,0.00000000,5722.22000000,5709.30000000,5639.11000000,5606.97000000,83.11000000,102.33000000
19960624,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5717.79000000,5705.23000000,5717.79000000,5705.23000000,0.00000000,0.00000000,5770.61000000,5722.22000000,5688.61000000,5639.11000000,82.00000000,83.11000000
19960625,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5719.27000000,5717.79000000,5719.27000000,5717.79000000,0.00000000,0.00000000,5760.27000000,5770.61000000,5668.66000000,5688.61000000,91.61000000,82.00000000
19960626,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5682.70000000,5719.27000000,5682.70000000,5719.27000000,0.00000000,0.00000000,5739.22000000,5760.27000000,5652.04000000,5668.66000000,87.18000000,91.61000000
19960627,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5677.53000000,5682.70000000,5677.53000000,5682.70000000,0.00000000,0.00000000,5715.21000000,5739.22000000,5616.21000000,5652.04000000,99.00000000,87.18000000
19960628,f,66.11340115,66.11340115,,,2.9312042,2.9312042,,,5654.63000000,5677.53000000,5654.63000000,5677.53000000,0.00000000,0.00000000,5724.44000000,5715.21000000,5625.81000000,5616.21000000,98.63000000,99.00000000
19960701,f,66.23997435,66.11340115,8131.408,,2.9312042,2.9312042,,,5729.98000000,5654.63000000,5729.98000000,5654.63000000,0.00000000,0.00000000,5749.19000000,5724.44000000,5637.26000000,5625.81000000,111.93000000,98.63000000
19960702,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5720.38000000,5729.98000000,5720.38000000,5729.98000000,0.00000000,0.00000000,5769.88000000,5749.19000000,5668.29000000,5637.26000000,101.59000000,111.93000000
19960703,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5703.02000000,5720.38000000,5703.02000000,5720.38000000,0.00000000,0.00000000,5749.93000000,5769.88000000,5656.47000000,5668.29000000,93.46000000,101.59000000
19960705,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5588.14000000,5703.02000000,5588.14000000,5703.02000000,0.00000000,0.00000000,5657.58000000,5749.93000000,5570.77000000,5656.47000000,86.81000000,93.46000000
19960708,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5550.83000000,5588.14000000,5550.83000000,5588.14000000,0.00000000,0.00000000,5622.12000000,5657.58000000,5519.80000000,5570.77000000,102.32000000,86.81000000
19960709,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5581.86000000,5550.83000000,5581.86000000,5550.83000000,0.00000000,0.00000000,5622.49000000,5622.12000000,5540.12000000,5519.80000000,82.37000000,102.32000000
19960710,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5603.65000000,5581.86000000,5603.65000000,5581.86000000,0.00000000,0.00000000,5628.03000000,5622.49000000,5515.00000000,5540.12000000,113.03000000,82.37000000
19960711,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5520.50000000,5603.65000000,5520.50000000,5603.65000000,0.00000000,0.00000000,5600.33000000,5628.03000000,5447.77000000,5515.00000000,152.56000000,113.03000000
19960712,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5510.56000000,5520.50000000,5510.56000000,5520.50000000,0.00000000,0.00000000,5562.65000000,5600.33000000,5455.16000000,5447.77000000,107.49000000,152.56000000
19960715,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5349.51000000,5510.56000000,5349.51000000,5510.56000000,0.00000000,0.00000000,5527.93000000,5562.65000000,5326.98000000,5455.16000000,200.95000000,107.49000000
19960716,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5358.76000000,5349.51000000,5358.76000000,5349.51000000,0.00000000,0.00000000,5438.66000000,5527.93000000,5170.11000000,5326.98000000,268.55000000,200.95000000
19960717,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5376.88000000,5358.76000000,5376.88000000,5358.76000000,0.00000000,0.00000000,5465.29000000,5438.66000000,5325.10000000,5170.11000000,140.19000000,268.55000000
19960718,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5464.18000000,5376.88000000,5464.18000000,5376.88000000,0.00000000,0.00000000,5500.43000000,5465.29000000,5352.10000000,5325.10000000,148.33000000,140.19000000
19960719,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5426.82000000,5464.18000000,5426.82000000,5464.18000000,0.00000000,0.00000000,5490.44000000,5500.43000000,5393.53000000,5352.10000000,96.91000000,148.33000000
19960722,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5390.94000000,5426.82000000,5390.94000000,5426.82000000,0.00000000,0.00000000,5446.05000000,5490.44000000,5346.92000000,5393.53000000,99.13000000,96.91000000
19960723,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5346.55000000,5390.94000000,5346.55000000,5390.94000000,0.00000000,0.00000000,5447.90000000,5446.05000000,5313.63000000,5346.92000000,134.27000000,99.13000000
19960724,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5354.69000000,5346.55000000,5354.69000000,5346.55000000,0.00000000,0.00000000,5402.04000000,5447.90000000,5244.83000000,5313.63000000,157.21000000,134.27000000
19960725,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5422.01000000,5354.69000000,5422.01000000,5354.69000000,0.00000000,0.00000000,5469.36000000,5402.04000000,5355.80000000,5244.83000000,113.56000000,157.21000000
19960726,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5473.06000000,5422.01000000,5473.06000000,5422.01000000,0.00000000,0.00000000,5503.02000000,5469.36000000,5397.97000000,5355.80000000,105.05000000,113.56000000
19960729,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5434.59000000,5473.06000000,5434.59000000,5473.06000000,0.00000000,0.00000000,5497.47000000,5503.02000000,5414.61000000,5397.97000000,82.86000000,105.05000000
19960730,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5481.93000000,5434.59000000,5481.93000000,5434.59000000,0.00000000,0.00000000,5503.76000000,5497.47000000,5403.52000000,5414.61000000,100.24000000,82.86000000
19960731,f,66.23997435,66.23997435,8131.408,8131.408,2.9312042,2.9312042,,,5528.91000000,5481.93000000,5528.91000000,5481.93000000,0.00000000,0.00000000,5558.13000000,5503.76000000,5460.48000000,5403.52000000,97.65000000,100.24000000
19960801,f,66.32435648,66.23997435,,8131.408,2.9312042,2.9312042,,,5594.75000000,5528.91000000,5594.75000000,5528.91000000,0.00000000,0.00000000,5628.79000000,5558.13000000,5507.83000000,5460.48000000,120.96000000,97.65000000
19960802,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5679.83000000,5594.75000000,5679.83000000,5594.75000000,0.00000000,0.00000000,5703.51000000,5628.79000000,5601.41000000,5507.83000000,102.10000000,120.96000000
19960805,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5674.28000000,5679.83000000,5674.28000000,5679.83000000,0.00000000,0.00000000,5719.04000000,5703.51000000,5639.14000000,5601.41000000,79.90000000,102.10000000
19960806,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5696.11000000,5674.28000000,5696.11000000,5674.28000000,0.00000000,0.00000000,5716.45000000,5719.04000000,5630.26000000,5639.14000000,86.19000000,79.90000000
19960807,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5718.67000000,5696.11000000,5718.67000000,5696.11000000,0.00000000,0.00000000,5754.55000000,5716.45000000,5659.12000000,5630.26000000,95.43000000,86.19000000
19960808,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5713.49000000,5718.67000000,5713.49000000,5718.67000000,0.00000000,0.00000000,5746.41000000,5754.55000000,5661.34000000,5659.12000000,85.07000000,95.43000000
19960809,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5681.31000000,5713.49000000,5681.31000000,5713.49000000,0.00000000,0.00000000,5747.15000000,5746.41000000,5654.31000000,5661.34000000,92.84000000,85.07000000
19960812,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5704.98000000,5681.31000000,5704.98000000,5681.31000000,0.00000000,0.00000000,5746.04000000,5747.15000000,5625.83000000,5654.31000000,120.21000000,92.84000000
19960813,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5647.28000000,5704.98000000,5647.28000000,5704.98000000,0.00000000,0.00000000,5713.86000000,5746.04000000,5618.06000000,5625.83000000,95.80000000,120.21000000
19960814,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5666.88000000,5647.28000000,5666.88000000,5647.28000000,0.00000000,0.00000000,5695.00000000,5713.86000000,5614.36000000,5618.06000000,80.64000000,95.80000000
19960815,f,66.32435648,66.32435648,,,2.9312042,2.9312042,,,5665.78000000,5666.88000000,5665.78000000,5666.88000000,0.00000000,0.00000000,5701.66000000,5695.00000000,5633.22000000,5614.36000000,68.44000000,80.64000000
